Text,Target,Stance,Sentiment
Many thanks to all who supported our mask campaign‼️ They are set to ship next week! 😷  #MaskUp #WearAMask,face masks,FAVOR,pos
"@JohnCornyn Hey Republicans and other #trumpanzees If you do as that orange fool in the WH tells you about #Covid_19 you will die. You are letting that fool lead you to an early grave. Now, if that’s ok with you, then go right ahead. But you dummies won’t take me with you. #WearAMask",face masks,FAVOR,neg
"26yrs old, finally figured out a skincare routine that works, hairstyle and clothes that I actually like, healthy eating habits and my career. I am FLOORED that I can’t go out to celebrate my glow up lol. Wear your fucking masks people. #WhatWomenReallyWantIs #WearADamnMask",face masks,FAVOR,neg
"@barnardfox5dc #gooddaydc  if you were worried about covid-19, you would have on a mask and not get in his face smh #WearADamnMask",face masks,FAVOR,neg
"Of course I wear a mask. What am I, a red shirt on Star Trek? #masks",face masks,FAVOR,neg
"@DrEricDing As of 38 minutes ago, my 3 kids and I entered day 150 of lockdown. That's 150 days that I haven't seen any of my family, friends or another adult because I'm trying to keep my #immunocompromised son safe. It makes me angry that so many people won't even wear a mask.#WearADamnMask",face masks,FAVOR,neg
@Sunrun @riversideca Every breath he exhales potentially spreads #COVID19. Why can't people be more considerate of people at risk? Answer...never go to Home Depot or use Sunrun products. Just say NO. Your company has failed to keep people safe. #SunRun #WearAMaskSaveALife,face masks,FAVOR,neg
"Stand for the anthem! WEAR A FU%*KING mask, then we’ll talk...#WearADamnMask",face masks,FAVOR,neg
@supergeenie @RBReich We NOW have Thousands of maskless churchgoers congregating together on the beaches of hot spot California. No masks. For civil liberty. I guess the constitution guarantees the Unalienable right to spread their disease.  #NoMasks,face masks,FAVOR,neg
"1000 Americans dying per day for the next 30 days.  or  EVERYONE wears a mask... Make that shit mandatory with stiff penalties... And we can beat this virus in like 3 weeks and save 20,000 lives.  The choice should be easy but for some reason #MAGA doesn't get it.  #WearADamnMask",face masks,FAVOR,neg
Today a non-mask wearer paid me a compliment. She said how was being very unselfish. I’ll take it. #WearADamnMask,face masks,FAVOR,pos
Now there's a guy eating an entire meal with his mask around his chin.  Is eating even allowed on @cta trains?  #WearADamnMask,face masks,FAVOR,neg
@emzorbit Florida has a 14% positive rate on testing. They were 5% when they reopened. Missouri is at 5%.  #WearAMask and MO won't repeat Florida.  #WearAMask and schools can reopen sooner.  #WearAMask because it is truly American to care about others.  #WearAMask,face masks,FAVOR,other
@MichaelRosenYes I want to shop in a supermarket where customers and staff wear masks.  First one to implement it gets my business #Masks #MasksSaveLives,face masks,FAVOR,pos
"It’s a sad day, that the main news is Trump wears a mask! #MasksOn #NoMasks",face masks,FAVOR,neg
We can do this. #patriotswearmasks #WearAMask #MasksSaveLives,face masks,FAVOR,pos
@DisneyParks I am going to be very disappointed if you do not provide your employees with #DonaldDuck bill or #Goofy mouth #n95 masks while the parks are open.  #disney #coronavirus #florida #california #masks #WearAMask,face masks,FAVOR,neg
"Today I realized if the solution to climate change was for everyone to just wear a mask, we would still fail. #ClimateCrisis #freedom #masks",face masks,FAVOR,neg
"I didn't know that wearing a mask and staying at home was mission impossible, like damn man. Ya'll had one job and managed to fuck it up. Smh #WearADamnMask",face masks,FAVOR,neg
@Mastermind7864 Judge Pirro paid too much money on PLASTIC SURGERY to have her extremely stretched faced hidden behind a mask.  #MasksSaveLives  #WearADamnMask,face masks,FAVOR,neg
"@RoyLilley Then leave the shop immediately and go somewhere else.The public health advice is to use your common sense, if a place is crowded or feels unsafe, leave. Just imagine being in a classroom with 25 teenagers and no masks,  that what our government wants in 4 weeks. #MasksSaveLives",face masks,FAVOR,neg
"I mean, I get it, a mask is uncomfortable, it fogs your glasses, it gets hot, it becomes a nuisance after wearing it for a long time; but gosh, it shouldn’t be politicized! For your heath’s sake &amp; that of others, wear it! It may save your life. #WearADamnMask #WearAMaskSaveALife",face masks,FAVOR,other
"@ananavarro That representative from Texas said almost the same crap in his mind, refused to wear a mask when asked...Guess what, God doesn’t appreciate that crap...he’s now dealing with Covid-19 wherever he is. #WearADamnMask",face masks,FAVOR,neg
"@akorsh9 😷😷😷😷😷😷👊   @USA_Network should film PSAs with the #Suits cast (in character) wearing masks. If Harvey, Mike, Louis, Donna &amp; Jessica in all their awesomeness can wear masks then maybe it can motivate some nonbelievers? #WearADamnMask",face masks,FAVOR,pos
"@thepatclifford @DerekSloanCPC It’s a slippery slope, first masks, then seatbelts, then brushing your teeth. Control and compliance is real. Resist common sense!! Go @DerekSloanCPC #WearADamnMask",face masks,FAVOR,neg
@Ft_mc_WAC @nomadeliv @DoctorJanette @SteveDoocy @foxandfriends @FoxNews New York state has been wearing masks since early April. We now have very low case numbers. At one point over 300/ were dying. Now we are in the single digits. #WearADamnMask,face masks,FAVOR,pos
@GiRbogey @cay_petek @sn1glet @DrLesterColl @funder @Delta Bullshit. #COVIDIOTS #WearADamnMask #WearAMaskSaveALife,face masks,FAVOR,neg
"@Pointer77352595 @Mind_Spy This is really funny, ..but it can't be right when that's how 'not wearing a mask' makes you feel.  I dread going into shops now.  #NoMasks",face masks,FAVOR,neg
@NeilClark66 Do we not cover and protect various other organs from our environment? Have we evolved to have skin that doesn't burn into cancerous lesions? How many examples do you need @NeilClark66 before you understand that your opinion of mask-wearing is utter nonsense #WearADamnMask,face masks,FAVOR,neg
"@FIhornet C) We didn’t try herd immunity, it was abandoned immediately due to public pressure. You can’t compare the UK to NZ - the whole world travels through London. D) Masks are effective, but cloth face coverings aren’t, and that’s what most wear. #NoMasks",face masks,FAVOR,other
All Lives Matter? then wear a mask #ALM #BLM #masks,face masks,FAVOR,neg
#BizarreThingsThatDriveMeMad Thinking that masks don't work! #WearADamnMask,face masks,FAVOR,neg
"@JoeBiden Follow your own advice, then. You did an entire press conference with the mask hanging from your ear. #MasksOffAmerica",face masks,FAVOR,neg
TL/DR:  1. Consistent &amp; correct wearing of masks 2. Avoid crowds &amp; keep a distance of 6+ ft  3. Stay away from crowded places 4. Be outdoors rather than indoors 5. Wash your hands. Use sanitizer if you can't wash. #WearAMask #WearAMaskSaveALife,face masks,FAVOR,other
Making fucking masks a law.  That’s it.  Seatbelts save lives.  Masks do to!  #WearADamnMask,face masks,FAVOR,other
It's you vs. the virus. The ONLY way to win is to stop it from spreading by depriving it of future hosts. That means staying the fuck home and wearing a damn mask if you MUST leave the house.  #WearADamnMask,face masks,FAVOR,neg
"Truly can see ""ignorance is bliss,"" when a Florida woman says I shouldn't wear a mask and to not fear the virus because she doesn't. I don't fear getting the virus but have respect for others and refuse encourage this ignorance. #WearAMask",face masks,FAVOR,other
@keithppereira @JudgeJeanine @DrLindaMD @jeremyphoward @nkagetsu @gretchemaben @KTamirisaMD @ajgunnmd @marklewismd @jkwan_md Omg 🤡 please #WearAMask #WearAMaskSaveALife,face masks,FAVOR,pos
@Dickeys Does @Dickeys require masks at locations or is it a manager discretionary decision ? #MaskUp #SafetyFirst  #MasksOn,face masks,FAVOR,pos
"Watching idiot parents coming to pick their kids up from Camp Covid?Some poor counselor is having to take temperature checks as they drive up, and these stupid parents still aren’t wearing masks! No wonder! #WearADamnMask",face masks,FAVOR,neg
Don’t burp while wearing a mask. #WearAMask #WearADamnMask,face masks,FAVOR,neg
"@Politidope @1zzyzyx1 BOYCOTT 7-11!  Front Royal is known for non mask wearers. They have a demo derby, tractor pull etc coming up and I know the stands will be filled with peeps not wearing masks. The worst thing is 10 days later those kids go back to school.  #notuntilwearesafe   #WearADamnMask",face masks,FAVOR,neg
Taking off your mask is the new taking off your bra when you get home #WearADamnMask,face masks,FAVOR,neg
"@realDonaldTrump No, we have more cases because you said it was a hoax and no one wants to wear masks. Also teenagers are having large parties because they think they are invincible. #WearADamnMask",face masks,FAVOR,neg
I bet if we went around telling anti-maskers that there was a gay gene spreading through #Covid_19 they’d wear their masks. #WearADamnMask,face masks,FAVOR,neg
@merry123459 Not to mention travel benefits by bringing his family on a Gov't Challenger Jet and not wearing masks whilst Ms. May and Min. Qualtrough did on board. #cdnpoli #IStandWithTrudeau #ScheerStupidity #ByeScheer #WearADamnMask,face masks,FAVOR,neg
It shouldn't be a news headline that Trump has a mask on during a pandemic. It should have been a bigger headline when he had rallies and meetings without a.mask. #coronavirus #NoMask,face masks,FAVOR,neg
"@thehill Go @Delta  These stories are too frequent! Mandatory mask requirement AND every airline needs to make it clear to every single passenger there WILL be prosecution with minimum of a $10,000 fine if there’s an incident regarding #Mask. Ppl need to comply w/ rules! #WearADamnMask",face masks,FAVOR,neg
Great job @Delta for having the courage to kick the people who refused to wear masks off your flight! #WearADamnMask,face masks,FAVOR,pos
I don't get why there r folks so against #Masks? China manage to eliminate #COVID19 bc of its strict on masks and isolation. Continue mask-free and going out when issued with stay home notices. And your city/state can nvr end #COVID 1/2 #MasksDontWork #MasksSaveLives,face masks,FAVOR,other
@JohnCornyn Trying to be a smart ass!!!  Dr Fauci is the only expert we need!!! #TrumpDeathToll137K  #TrumpVirusCatastrophe  #TrumpGolfsAmericansDie  #Masks4All,face masks,FAVOR,neg
It’s good to see a shift in consumer behavior re: masks when corporations (esp. those that serve non-compliant areas) enact rules. Virtually no masks ~1mo ago at my parent’s local @Walmart. Today? &gt;70% compliance. (Both observations based on my experience.) #WearAMaskSaveALife,face masks,FAVOR,pos
"@AuthenticVegas @CityOfLasVegas @iheartmindy @realDonaldTrump I have cancer, I do not go out except for blood tests and chemo.  There are people in line at Quest with no mask, even though their sign says ""no entry without a mask"".  I would like to go out, shop, eat in a restaurant, but I am terrified. #WearADamnMask",face masks,FAVOR,neg
@GavinNewsom pls doing an ad campaign on how to wear your mask properly. So many ppl are not. Especially those making an$ handling our food #WearAMask #WearADamnMask #WearAMaskSaveALife,face masks,FAVOR,neg
"@InsidersABC @CaseyBriggs From what my Melburnian friends are reporting, the restrictions aren’t working because PEOPLE ARE OUTSIDE WITHOUT MASKS &amp; gathering in groups for picnics &amp; sitting outside restaurants &amp; cafes with their takeaways. #StayHomeSaveLives #WearADamnMask",face masks,FAVOR,neg
I would just like to say to the two young - I am not going to call them men because they don’t deserve it ?boys who laughed and called me crazy when I put on a mask as they ran past me on the trail?Good luck boys. #parkcity #WearADamnMask,face masks,FAVOR,neg
"@Jerry_Kersey @JadeIsMad @drdavidsamadi @realDonaldTrump You contracted it with the mask on, because other people aren’t wearing one. Your mask protects them from you. Masks only work if EVERYONE wears one! #WearADamnMask",face masks,FAVOR,neg
@sheenagupta @Theonlyhonest Omg thank you and be careful Dr!! ❤️ #WearAMask #Masks4All,face masks,FAVOR,pos
@realDonaldTrump With no masks for elementary schools #NoMasks,face masks,FAVOR,neg
"@DrEricDing tried outdoor seating in santa cruz ca. unfortunately restaurant cant stop people waiting for a table, hanging out, or coming along a walkway from leaning against their rails too close to diners. plenty of middle school aged kids sans masks #covid #masks",face masks,FAVOR,neg
"My new nightmare in my sleep is not going to jail, is not robbery or falling. My new nightmare is forgetting to wear my mask in public and dying from the coronavirus. Do me a favor, to reduce my anxiety wear a fucking mask or stay at home. Thank you. #WearAMaskPlease",face masks,FAVOR,neg
@AnaCabrera Why can’t people follow rules and wear a darn mask?! #MaskUp #MasksSaveLives,face masks,FAVOR,neg
@KETV Yessssss!! What a powerful and true statement. We need this mask mandate. #Stopthespread #WearAMaskSaveALife,face masks,FAVOR,pos
"@DonnyTheMessiah @chuckwoolery @realDonaldTrump @ProjectLincoln @ProjectLincoln is driving you fucking crazy, and we love it!!! Truth hurts you piece of shit! 1️⃣1️⃣3️⃣ day’s until we #voteforJoeBiden🇺🇸😷#WearAMask",face masks,FAVOR,neg
"If a mask mandate could help save lives and violates the law, CHANGE! THE! LAW! NOT having the mandate could actually be helping kill people, do you really want that on your shoulders @GovRicketts? #youcandoit #WearAMaskSaveALife",face masks,FAVOR,neg
@SueDeWitt4 @Ann_Isik @GinaEllis4 @Lezlie61 @CorporatePiggie @ricball I don’t understand these people who will not wear a mask 😷. Inconsiderate fools. #WearAMaskSaveALife,face masks,FAVOR,neg
@Nitrozac @LizaYuzda @LaceyLaceyp @richardzussman @CBCtanya @Bernardo1130 and yet @DrBonnieHenry @CDCofBC still not a fan of requiring masks. It doesn't make sense. Even Trump and Pence have been wearing and promoting them and that's the bottom of the intellectual barrel! #MasksSaveLives,face masks,FAVOR,neg
It's mind boggling to me the number of people that still aren't wearing masks/wearing masks correctly. Georgia is nowhere close to flattening the curve. #WearAMaskSaveALife,face masks,FAVOR,neg
"@MikeoxlongUSA @10DowningStreet But far fewer, as they tend to adhere to the droplets of moisture in your breath and these get trapped in your mask.  You DO realise the point of a mask is to protect others rather than yourself, don't you?  #WearAMask",face masks,FAVOR,neg
When I see many people wearing black face masks I feel like I’m on the set of an S&amp;M film. Not that I’ve been on one but still... #WearADamnMask #mask #MasksSaveLives,face masks,FAVOR,neg
Wear a damn mask! Wear a damn mask! #WearADamnMask #WearAMaskSaveALife #WearADamnMask #WearAMaskSaveALife #WearADamnMask #WearAMaskSaveALife,face masks,FAVOR,neg
Watching the @penguins play in an empty arena is sad. Mostly because people won't wear freaking masks so this is what it has come to. #WearADamnMask,face masks,FAVOR,neg
"I hung a ""Help Us Stay Open, Please wear a mask in our shop"" sign on our door this morning.  Mom &amp; Pop shops don't have sick days.  We don't have employees.  Cases in our county are rising fast (thank you, evangelical revival &amp; church camp attendees).  #WearAMaskSaveALife",face masks,FAVOR,pos
@charliekirk11 People in the streets wear masks #WearADamnMask,face masks,FAVOR,other
I am becoming obsessed with mask fashion. #WearADamnMask,face masks,FAVOR,pos
I have two military sons training in full uniform and masks. So spare me your I can't breathe for 10 minutes in a store. #WearADamnMask,face masks,FAVOR,neg
So its the first day of compulsory masks here and i just went to the post office and on the way i passed a girl holding her mask in her hand and then both of the staff at the post office had their masks down on their chins. #WearADamnMask,face masks,FAVOR,neg
"@KAG45Patriot #facemasks are mostly effective when wore by the sick people. As it is difficult to know who is sick and who is not, if mass people #WearAMask in public places it can significantly reduce the spread of the virus. #WearAMaskPlease",face masks,FAVOR,pos
@grandmagrit I live in NY. Happy to say most people wear a mask. Rarely do I see maskless people. #WearAMaskSaveALife,face masks,FAVOR,pos
"@realDonaldTrump I assume all of the Sheriffs, who weren’t social distancing or wearing masks, had Covid tests the past two days to confirm multiple negative tests?   As a Republican, I know we can do better Mr. President.  #WearADamnMask",face masks,FAVOR,neg
"PSA: If I can wear a mask for 7 hours of my shift, you can wear one for a couple hours shopping.  Also, please wash and sanitise hands in stores.  It's to keep you and staff safe.  Thank you to those who follow the rules. Stay safe. ? #facemasks #wearamask #WearAMaskSaveALife",face masks,FAVOR,pos
"@NickInEngland @tubedbeam @jamesmfahy Sorry Nick, I don't live my life on Twitter. Masks have been mandatory since May in Spain, infections are up,local lockdowns enforced. Muslim women wear full face coverings in public.The Muslim community are still suffering the greatest rate of infections in uk. #masksdontwork",face masks,FAVOR,neg
"As my friend @LaurenEMorrill says, ""I don't know how to explain to you that you should care about other people."" This pandemic is ravaging our country, specifically Black and brown communities and the Navajo Nation. Stay home, wear a mask, and save lives. #WearADamnMask",face masks,FAVOR,pos
@markmobility There is no covid surge from any demo. Masks masks masks work.  Wear a mask. Get it on.  #covid19 #getiton #masks,face masks,FAVOR,pos
"Every time me and little kid wave at each other from afar while both wearing our masks, a fairy gets its wings. That’s how good it feels to protect friends and strangers. #WearADamnMask",face masks,FAVOR,pos
@Scaramucci @TymberDalton I'm hoping that I have by wearing my mask since March. #WearADamnMask,face masks,FAVOR,other
"I just saw a tweet that said something like “I don’t want to wear a mask cause then it’ll be normalized.?  If you don’t wear a mask NOW, it WILL become normalized and become part of every day life even after this. So wear it now, so we don’t have to later. #WearADamnMask",face masks,FAVOR,neg
I don’t know about anyone else but I am getting used to this mask and my nose isn’t cold from the AC anymore. Bring on winter I have a cozy new face warmer. #WearAMask #WearADamnMask,face masks,FAVOR,pos
"@akash_b1 @DewarNorris @Alan9White @JC_free82 Well why don’t you wear a helmet, knee &amp; elbow pads every day.🙄 to the shops because of all the risks or just take your mask out of your arse pocket and and put it around your mouth. Tip on #NoNewNormal #NoMasks",face masks,FAVOR,neg
"@DWUhlfelderLaw @Surgeon_General And evidently today according to our ""leader"", there is a decline. Lies, lies, lies. No testing over weekend so of course the numbers are down. I don't need a math degree to figure that out. But #DeathSantis got pat on back for job well done #WearADamnMask",face masks,FAVOR,neg
When Covid selects its victims I hope it targets the arrogant bell ends who refuse to wear masks in shops. Knobs!! 😡 #WearAMaskSaveALife,face masks,FAVOR,neg
@EricEganTV @WKRN Good for them! So tired of reading constant stories of those who refuse to abide by mask mandates. Equally tired of abuse workers are facing to try to enforce them.  #WearADamnMask,face masks,FAVOR,pos
"3. In many countries these are being handed free out at metros, supermarkets, town halls and doctor's surgeries. Home made ones don't usually clip over the nose so are pretty useless. Why is England so arrogant that it won't learn from other countries? #WearAMask",face masks,FAVOR,neg
Putting this out for the world out of true curiosity. For people who choose not to wear masks. What would you have to see in order for you to put one on? #facemasks #NoMask,face masks,FAVOR,other
@AnaCabrera We HAVE to start calling it out. These ppl defending not wearing masks are idiots. I have no problem w ppl's stupidity only affecting them.  But I have a BIG problem w Us All having to be at risk delayed and inconvenienced because a Ken and/or a Karen won't just #WearADamnMask,face masks,FAVOR,neg
@politico I’ve been wondering why almost every photo taken around the world shows everyday people wearing masks... Not in the United States. #trump #coronavirus #masks,face masks,FAVOR,neg
@vincentdonofrio I live in Georgia and I am embarrassed by the stupidity of our state to not do the right thing.  It will take for each person to give someone they love to get this shit and they die before they get it.  I wear a mask for my child &amp; family #WearADamnMask,face masks,FAVOR,neg
@realDonaldTrump Look at all you assholes not wearing a mask. #WearADamnMask,face masks,FAVOR,neg
@realDonaldTrump These countries ISOLATED - broke the vector. The truth is studies reveal there's likely 10x more virus out there than positive testing results. DON'T BE A VECTOR... #SocialDistancing #WearADamnMask,face masks,FAVOR,neg
@realDonaldTrump The #trumpzombies will send their kids back to school &amp; praise you...Until their kids &amp; teachers start getting sick &amp; spreading it into their homes!! #TrumpVirusDeathToll158K #TrumpVirus #TrumpHasNoCredibility #VoteForOurLives #RepublicansAgainstTrump #WearADamnMask,face masks,FAVOR,neg
"@pjhelliar Turned up to our worksite to paint yesterday. 6 concreters, 2 chippies, 2 pool blokes, all without masks on and working in the one area. We walked off site and got eyes rolled at us and laughed at. #WearADamnMask",face masks,FAVOR,neg
"Dear @Se_Railway Commuters,  I can understand hesitancy &amp; deliberation if we were discussing a vaccine, but we are simply asking you be selfless &amp; to wear a mask. My mask protects you, your mask protects me.   #Coronavirus #COVID19 #WearAMask",face masks,FAVOR,other
"Raging at the impudence around me. I keep meeting +Covid people who don't wear a mask whose family refuses testing and wearing masks but STILL go around the community. This is not a joke your SELFISHNESS is killing your loved ones, caregivers, my friends, humanity. #WearADamnMask",face masks,FAVOR,neg
@DoroLef @sl2016_sl @ThoughtOfTrying @ARealGirlReview @Nicolette_O @Shannon_Skinner @HHLifestyleTrav @TumiWith Awesome @DoroLef ! Great to see so many caring people around the world ! #MaskWearersAroundtheworld #WearAMask #MasksSaveLives,face masks,FAVOR,pos
"Every day I hear the experts tell us, to wear a mask, social distance and avoid crowds. So how come we aren't doing it?? Trump keeps saying the virus is under control, but its not. .Abby if you stop liking to everybody we could get this thing under control. #WearADamnMask",face masks,FAVOR,neg
The world we live in... a simple face covering becomes another battle front in the fight for our humanity.  #WearAMask #WearADamnMask,face masks,FAVOR,neg
It disturbs me that with everything going on with #covid19 cases sharply rising that #repairmen are not automatically wearing masks! Even when they come into your home. Even the cashier at the #mechanics. This needs to be addressed! #Raleigh #Cary @RoyCooperNC #wakecounty #masks,face masks,FAVOR,neg
Until we move from “me?to “we? COVID isn’t going anywhere and is only going to get worse #WearAMask,face masks,FAVOR,pos
"@Patzfan5112 @WADeptHealth @GovInslee Many people, including a massive number of idiots in Yakima County did not (and many still don’t) wear masks when advised and then mandated. Many others are only doing it halfway...as in not covering nose and mouth. Bottom line: #WearADamnMask",face masks,FAVOR,neg
Not ashamed to mask-shame #WearAMask #WearAMaskSaveALife,face masks,FAVOR,neg
"As the virus continues to spread uncontrollably, nearly half the riders in my #metra car today don't have masks. Mandates from the govt and promises from the agency do no good if conductors don't remind riders that masks are required and hand them out as needed. #WearADamnMask",face masks,FAVOR,neg
@jeffmason1 @realDonaldTrump How are these #COVIDIOTS still alive. They are crowded in a room with no masks. I’m shocked that the press are not wearing masks. Shameful! #WearADamnMask,face masks,FAVOR,neg
"@Constance8News @peterframpton I’m so sorry for your loss. My whole family wears masks, even my adult daughter who has cerebral palsy and severe intellectual disabilities. She knows how important it is!! #WearAMaskSaveALife",face masks,FAVOR,neg
@ABC So nobody wears a mask in South Carolina???    #WearADamnMask,face masks,FAVOR,other
"@TheTollington @AGildedEye @TomDCoates @NHSuk Thank you. I'm nowhere near you to come in🍷later, but appreciate yr efforts! I'm not front line acute (community hospital) but still had patients test +ve. Ppl are naive. Still threat. Easy transmission, horrible disease. Long term effects. V much not over. #2metres #masks",face masks,FAVOR,neg
"Look at all these people at @NASA and @SpaceX doing their jobs, keeping @Astro_Doug &amp; @AstroBehnken safe and informed while social distancing and wearing masks. You guys rock. 🚀👨‍🚀 🧑‍🚀🦕 🌎 #WearADamnMask",face masks,FAVOR,pos
@LeonardRoxon McD's food is proven addictive. This heavy-handed action equates a dealer to an addict - wear a mask or don't get your hit 😖 #HoaxVirus #NoMask,face masks,FAVOR,neg
"Dear Trump campaign,   If you send another person to knock on my door without a mask on, I’m going to throw dog shit at them.   Thank you for your understanding in these trying times,  April   #WomenAgainstTrump #WearADamnMask",face masks,FAVOR,neg
I wish someone would tell the millions of medical staff world wide the masks they are wearing are:  &gt; Government tracking devices  &gt; Aliens that will attack and eat their faces.   I hope they find out soon. Thoughts and prayers.    #COVID19 #Masks #MaskMoaners,face masks,FAVOR,neg
@realDonaldTrump You and your task force are a disgrace. The Navajo Nation has more deaths from COVID-19 than 13 states combined!   We need Dr. Fauci. Not you. We need a real national response that looks after everyone!  #WearADamnMask,face masks,FAVOR,other
Wearing your mask below your nose is like using a condom with the tip cut off. Absolutely Worthless. #WearAMaskSaveALife,face masks,FAVOR,neg
@BreesAnna @JamesCranworth Our ancestors fought against people being gassed you complete sausage. A mask in a shop for 20 minutes is first world selfish mother fucking problems. #WearADamnMask,face masks,FAVOR,neg
"It needs to stop. If this is a thing you believe, it's YOU that's currently causing the most harm. Shut the fuck up, sit down, wear a mask and stop spreading your moist bullshit. I don't want to die because you're a fucking idiot.   #COVID19AB #WearAMaskSaveALife",face masks,FAVOR,neg
Helpful hint for your gaslit trumpanzee friends (if you’re into that):  Put your mask on. Don’t mess with it. Wash your hands often.  #MasksDontKill #WearADamnMask,face masks,FAVOR,neg
"“A sleep-away camp in Georgia: Of the 600 campers and staff members, nearly half became infected within a week of orientation. The camp took precautions but did not require campers to wear masks. Singing and cheering may have helped spread the virus.?#noshit #WearADamnMask",face masks,FAVOR,neg
"Let’s agree that if you choose NOT to wear a mask in general public settings, then you forfeit any health insurance coverage, Medicaid coverage and medical services by the front line workers the moment you COVID positive. Sign here.. #publichealth #COVID19 #insurance #NoMasks",face masks,FAVOR,neg
"Welp. My immuno-compromised husband &amp; I can't go on evening walks in the park anymore because here in Pittsburgh, the HOTSPOT of PA, only about 1/3 of people are wearing masks.   Hey Pittsburgh, if you're going out, WEAR YOUR MASKS! #Pittsburgh #WearADamnMask",face masks,FAVOR,neg
"@TheJordanRachel Your running won’t affect my weight. Your mask wearing will affect my health. If you haven’t figured that out, you’re an idiot. If you have figured it out, you’re incredibly selfish. I run to protect my health. I wear a mask to protect others. Get over yourself. #WearADamnMask",face masks,FAVOR,neg
@chelsea_hetho @DanielAndrewsMP Thank you for that!!! - Time for a quick walk then. 😷  #stayathome #WearADamnMask,face masks,FAVOR,pos
@cregishuman @Steel94010 @luke_california @benshapiro Look a #COVIDIOT #TrumpDeathCult member. #resist the #TrumpDeathCult they want to kill us all. @GavinNewsom @SupervisorCox @SupFletcher @ToddGloria we need protection from the virus and domestic terrorists like anti mask guy. #Gettested #StaySafeStayHome #WearADamnMask,face masks,FAVOR,neg
Am I ever going to learn that my phone doesn’t recognize me when I have my mask on? But still...#WearADamnMask,face masks,FAVOR,other
"@MeredthSalenger These #KarensGoneWild are part of the reason #COVID19 keeps getting worse, spreading more &amp; not slowing down! She thinks she’s had it with the stupid, huh? I have bad news for all who think like her.....they’re the stupid! #WearADamnMask #BeBetter #KindnessMatters #MasksSaveLives",face masks,FAVOR,neg
@drmlb Why aren't all of the kids wearing masks?!?!  Its not that complicated.  #MasksSaveLives,face masks,FAVOR,neg
Another question...do the people wearing the masks below their nose know it is also connected to their lungs? #CoverYourFace,face masks,FAVOR,neg
Hey Indianapolis folks who feel they don’t need to mask: did an @IMS without fans in the stands get your attention? Wear a damn mask and distance! #WearADamnMask,face masks,FAVOR,neg
"@realDonaldTrump He's an expert, you're a failed tv host/failed businessman (who bankrupted a casino!) so I'll go with Dr. Fauci.  The US has more cases due to your FAILURE to act, FAILURE to lead #TrumpVirus #ImPOTUS #TrumpGolfsYouDie #PutinsPuppet #PutinsGOP #WearADamnMask",face masks,FAVOR,neg
"You won’t wear a mask? If I get it from you, and I pass it on to my elderly mum, you’re a dead man. #COVID19AB  #COVID19 #WearADamnMask",face masks,FAVOR,neg
@SoyBoyRoy1 @realDonaldTrump So the foxtrot uniform charlie kilo at least I'm wearing a MF mask. I have plenty. Worry about your germ spreading President who has no respect for the health of others. At least I respect my fellow American by wearing a mask. Do you? Good bye #WearADamnMask,face masks,FAVOR,neg
@RightWingWatch Not only did everyone in the church wear a mask ALL THREE PRESIDENTS in attendance wore masks too #WearADamnMask,face masks,FAVOR,pos
LOTS of masks in the mall today. YAY!! @CornwallCentre @RealTenille  #WearADamnMask,face masks,FAVOR,pos
"I will be angry if I happily man ED wearing N95 entire time, stopped counting high-risk procedures or + pts, batch shifts to sequester in hotel to protect #CHD 13yo daughter, test 9x neg, all in last 6mo only to get #COVID19 from stranger w/ no mask.  AL pls #WearADamnMask",face masks,FAVOR,neg
@OscarRLanza @tadawes Ooh I get so angry when I wear a mask in 90 degree heat on a run and I run past others who cannot be bothered. #WearAMask #WearAMaskSaveALife #WearADamnMask,face masks,FAVOR,neg
"@HL23 I was at @ShopprsDrugMart yesterday and the lady behind me was refused entry for not having a mask, it was great! #WearAMask",face masks,FAVOR,pos
@CamScott353 @ThomasDixon1000 @WhiteHouse Exactly this.   What do the patients think the masks are for?!   “I just had my appendix out. Crazy surgeon had some kind of mask fetish.? 🙄 #WearADamnMask,face masks,FAVOR,neg
I come from 6 months into the future and let me tell you all you looked really cute in your christmas themed facemasks.  #christmas #facemask #facecover #WearAMaskSaveALife,face masks,FAVOR,pos
"Hey so, something weird happened when I went to get my mums medication, some guy honked his car horn at me and gave me a thumbs up, was it because I was wearing a mask? #Covid_19 #WearAMask",face masks,FAVOR,other
"@Patriot59476447 @13WHAM The protesters in my town wear masks, just like everyone else that can't social distance. Masks work. #WearADamnMask",face masks,FAVOR,pos
"Hey folks, if you wear a mask I think: She has her reasons. So if I don't wear a mask, you think: She has her reasons.  It's called respect. If we're divided, we're all in trouble.  #MaskUp #NoMasks",face masks,FAVOR,pos
"I’m tired of the “I have asthma?excuse for not wearing a mask.   One of our regulars, who comes in multiple times a week has asthma. Let’s call him Steve. He wears his mask EVERY TIME.   He also only has oNE LUNG. And he does not complain.   Be like Steve. #WearADamnMask",face masks,FAVOR,other
Oahu folks: gotta say the Big Island is doing it a hell of a lot better than we are when it comes to wearing masks/using sanitizer #WearADamnMask,face masks,FAVOR,pos
Don't be a COVIDIOT... #WearADamnMask,face masks,FAVOR,neg
Man on train keeps removing mask to sneeze into hand . Man without mask has just got on and shaken hands with him ... I despair for humanity 😷🤧 #COVIDIOTS #facecoverings #CoverYourFace,face masks,FAVOR,neg
