Text,Target,Stance,Sentiment
"@KarluskaP 7 Apr 2020 Tuesday news briefing #DrBrix at 1:39:25  “Some countries are recording that as a heart issue or a kidney issue and not a COVID-19 death. “The intent is ?if someone dies with COVID-19 we are counting that,”?#DrFauci Tries to clean.",fauci,NONE,other
"@realDonaldTrump on #FoxNews “It’s going to disappear, and I’ll be right .?? You know why? Because I’ve been right probably more than anybody else.? Same logic with a broken clock-it’s right 2x a day but it’s still very wrong! #Gaslighter #Lies #coronavirus #IStandWithFauci",fauci,NONE,neg
"@MatthewJshow @realDonaldTrump @nytimes Unlike Donald J Trump, the laughing stock of the world, the New York Times is respected globally. People around the world are shocked by how terribly Trump &amp; his administration have handled the COVID-19 pandemic. #TrumpDeathToll139K  #TRE45ON #GOPComplicit #Biden2020 #FauciHero",fauci,NONE,neg
#SupremeCourt #SenateHearing #DrFauci #CoronavirusUSA #TrumpMeltdown #TaxReturns - my stress level is off the charts ! #2020 just wont quit 😬,fauci,NONE,neg
@catturd2 Puppets are gonna do what they do. He’ll stay right on brand. #COVID19 #FauciFraud,fauci,NONE,neg
"“You know, you can use a scarf.  A scarf is ?everybody ?a lot of people have scarves, and you can use a scarf...And I ?my ?my feeling is if people want to do it, there’s certainly no harm to it... It doesn’t have to be a mask.?trump 4/1/20 #StandWithFauci",fauci,NONE,other
"Wow, @RandPaul looks like a raggedy, hot mess. Is he not well? #DrFauci #coronavirus",fauci,NONE,neg
@GOP @GOPChairwoman Then why is he trying defund CDC for testing and tracing in the next aid package when experts agree that’s the way to open safely?  🥾🤡🌊🇺🇸 #IStandWithFauci,fauci,NONE,neg
"@JuddApatow @RealBradGarrett Is the pandemic gone ? Are people not dying ? Just wondering, are you going mandate masks ? #IStandWithFauci",fauci,NONE,neg
@PhilipRucker @Yamiche Exactly.  #wrongPredictions #WrongNumbers #FireFauci,fauci,NONE,neg
"Do you remember along time ago, back when dinosaurs still existed. Don't need a mask it's unnecessary and ineffective. Today companys are making face shields for us to wear. As long as it's just 2 more weeks it's okay. #FireFauci",fauci,NONE,neg
@MeghanMcCain But not because of #ChinaVirus and #FauciTheFraud,fauci,NONE,other
@catoletters Hopefully he will be a breathe of fresh air. #FireFauci,fauci,NONE,pos
@LaraLeaTrump @realDonaldTrump Doctors and #DemocratPoliticians should be held responsible..#FireFauci,fauci,NONE,neg
@EpigeneticWhisp @BoonieKane Not gonna happen-Trump signed a new exemption from liability for vaccine makers in 2019. #FraudFauci,fauci,NONE,other
@BBCWorld Who cares what #CoronaDon has to say. He has proven time and again that he is #TrumpTheCovidClown This #TrumpVirus has gotten out of hand and #IStandWithFauci,fauci,NONE,neg
"@Acosta: Should Americans be prepared for the likelihood that 100,000 Americans will die from coronavirus?   #DrFauci: “As sobering a number as that is, we should be prepared for it ... I think the more we push on the mitigation, the less likelihood it would be that number.""",fauci,NONE,other
"@joncoopertweets Yes it was. #ChinaLiedPeopleDied #ChinaVirus #ChinaMustPay The Institute of Virology in Wuhan, China launched the coronavirus....with the help of money from the NIH. #FireFauci",fauci,NONE,neg
@va_shiva Sir Is this the Truth? The Big Pharmas The Media Barons Compromised Scientists nd Doctors And the 5 super powers passing pre existing life threatening disease caused by low immunity as #coronavirus deaths i will appreciate your view on above #DeepState #conspiracy #FauciFraud,fauci,NONE,neg
@morethanmySLE @yokoboji 👋I can’t find the mask emoji but #IStandWithFauci,fauci,NONE,other
@CNN @ddale8 What the he’ll is wrong with him?! #COVID19 #IStandWithFauci,fauci,NONE,neg
you know its a sadday when you dont know whos telling the truth about #COVID19 whodo youbelieve??  #FakeNews #DrFauci  @POTUS who???????? sure wish the truth would come out,fauci,NONE,neg
@latimes #Fearporn sells.    #PlagueOfCorruption #Coronavirus #COVID19 #FireFauci,fauci,NONE,neg
"@realDonaldTrump @realDonaldTrump You could turn down the Republican nomination at the National Convention, therefore avoid losing to Biden.   #VoteLikeYourLifeDependsOnIt because it does. #TrumpOwnsEveryDeath #FauciIsAHero",fauci,NONE,neg
"@charliekirk11 And the #NIH speaker who was cut off by @CNN was Dr. #AnthonyFauci  Yesterday’s cooked-up @CNN “narrative?on #COVID19 had been that #DrFauci was being “muzzled?by the #Trump Administration So he took the mic, &amp; CNN broke away",fauci,NONE,other
@DailyCaller The best cure for America is to #FireFauci,fauci,NONE,other
"@CDCgov stands for 'Centers for Disease Control and Prevention'.WTH would anyone trust information about #COVID19 from ANYONE else?!This is 1 more step towards totalitarian rule!Fake numbers r going to be seen now. V are going to see 'reduction of #COVID19 cases"" #IStandWithFauci",fauci,NONE,neg
Jalen Reagor is the real deal. #jalen #philly #back2normal #firefauci,fauci,NONE,pos
@vicehii Absolute nightmare! Teachers and parents need to demand the country begin to take the lead from Canada and Europe so we can return to school safely. #WearAMask #WearADamnMask #ListenToFauci,fauci,NONE,neg
"@officialmcafee lets make sure @va_shiva gets the Senate in Massachusetts, Center of the deep state! #TruthFreedomHealth #FireFauci",fauci,NONE,pos
"@SaraCarterDC People are not dying from influenza, heart disease, or pneumonia now a days, if they could throw car accidents in there with the covid-19 they would but paper trail would be too long.. yes its a virus like many others but our bodies are built to fight them. #FireFauci",fauci,NONE,neg
Why are the people calling for lockdowns continue (to save the elderly and immune deficient) also demanding a health care system in which those two groups would be the lowest priority?  #COVID19 #socialismkills #FireFauci,fauci,NONE,neg
@MollyJongFast Has #DrFauci been asked on the record about unusual blood clotting in patients with #COVID19?,fauci,NONE,other
@morethanmySLE Mask #IStandWithFauci,fauci,NONE,other
"@realDonaldTrump Hey, Twitler: now that you have your very own GESTAPO with PACT in unmarked uniforms &amp; vans abducting people off the streets, you are clearly a militia-backed Authoritarian, Dictator, &amp; Despot like your buds: MBS, Un, Erdogan  #DictatorTrump #TrumpLiesAmericansDie #StandWithFauci",fauci,NONE,neg
I don't understand why it's surprising that some of us Americans have a hard time wearing masks. These are the same people that believe condoms don't offer any protection. #IStandWithFauci,fauci,NONE,neg
@realDonaldTrump @DonaldJTrumpJr UNMASK AMERICA! NO VACCINES!!! Virus is 99% recovery rate!!! ANYTHING MANDATORY isn’t FREEDOM!!! #trump2020 #FauciTheFraud,fauci,NONE,neg
"@NBCNews &amp; @MSNBC simulcasting a 1 hour coronavirus pandemic special report right now. Interview w/ #DrFauci, expert panel taking Qs, segment on front-line health care staff, etc. Coming up: @BonJovi performs. What?! Why?!🤔  @JoJoFromJerz, you put them up to this, didn't you?😉",fauci,NONE,neg
@SaraCarterDC @ElaineSako Wow this guy has no business doing anything for the COUNTRY his stripes are revealed even the MSM agrees Cuomo blew it @POTUS @realDonaldTrump  no more evidence needed #FireFauci,fauci,NONE,neg
"As part of his argument to relax restrictions on social distancing, #DonaldTrump stated that the #USA is starting to see light at the end of the tunnel. Would #DrFauci please advise the #President that the light he sees is a train barreling down on him...the #COVID19 EXPRESS!",fauci,NONE,neg
"@realDonaldTrump He sure has a lot to sag about shutdowns, but refuses to answer a simple question about mass protests?!  This man seems to have an agenda.  #FireFauci",fauci,NONE,neg
"#DrFauci says, 'if everybody does their part, we are not going to see that estimate....right now we are just guessing, we will know once we have the antibodies' #socialdistancing  Dr. Fauci says he had a #COVID19 test and it came back negative.",fauci,NONE,other
My city is on Covid fire with all hospitals overwhelmed and no one knows what to do. #TrumpVirus #StayHome #WearAMask #VoteBlueToSaveAmerica2020 #ImWithFauci,fauci,NONE,neg
@MatthiasRex999 @CNN They just need to remember - when  they say these things about the Administration’s #coronavirus response...they are including #DrFauci &amp; #DrBirx in these smears. And the media will have no problem stepping on or over them to report anything that criticizes #Trump.,fauci,NONE,neg
"143,000 lives lost from #COVID19 #pandemic and @realDonaldTrump speaks for 20 minutes for the first time since April. #FailedPresident #TrumpVirus #IStandWithFauci",fauci,NONE,neg
"The Trump White House is not calling Covid-19 statistics for new confirmed cases and deaths ""Fake News.""  You can't fake Hospitals, Doctors, Morticians, Statisticians.  Almost 4 years with Trump; when is America going to start being ""GREAT.""    #IStandWithFauci",fauci,NONE,neg
@DarrenJBeattie @TGowdySC was handling #Benghazi too and gave #Clinton a pass. An epic conservative crook - thank you SC for sending the finest crooks like Trey and @LindseyGrahamSC   With friends like these who needs enemies?  #RandPaul #coronavirus #FauciTheFraud,fauci,NONE,neg
"@PlatoSuffolk @Baligubadle1 @itsJeffTiedrich @realDonaldTrump @FoxNews Over 12 months following April 2009, there were 12,469 H1N1 deaths under Obama and Biden. In 5 months under Trump, Covid-19 deaths are over 150,000. The US pop is 9 times larger than Canada, but under Trump the US has 17 times more deaths than Canada. #TrustFauci",fauci,NONE,neg
@TeamTrump @kayleighmcenany @realDonaldTrump Yes we have.  #TrumpVirus #TrumpGolfsAmericansDie #TrumpIsACompleteFailure #LyingTrump #NobodyLikesMe #IStandWithFauci,fauci,NONE,neg
@CNN Fact: In 2018-1.5 million people worldwide died from Tuberculosis. 10 million people fell ill with Tuberculosis and we weren't mandated to wear masks. “World Health Organization ?#FraudFauci,fauci,NONE,other
THERE IS NO NEW TONE #coronavirus #TrumpPresser #TrumpHasNoCredibility #WearADamnMask #Biden2020 #TrumpFailsAmerica #Covid_19 #itwillgetworse #StopTheSpread #FauciIsAHero,fauci,NONE,neg
@alexnazaryan The DOLTISH Goat 🐐 #FireFauci,fauci,NONE,other
@stavridisj Shame on an Admiral that’s not honorable to his Country. To purposely mislead should strip him of all medals. #COVID19 #FauciTheFraud,fauci,NONE,neg
@JamesDoss50 @Jali_Cat A battle rages over #Covid19 between  @realDonaldTrump #maga2020 VS #deepstatedept #DrFauci @BillGates &amp; @Google.  Google Patents-US20060257852A1= #coronavirus bio-weapon &amp; EP0588430B1= #coronavirusdrug  Q. Why is Google's business into bio-weapons &amp; cures? A. #agenda21 #rex84,fauci,NONE,other
"@thehill And when it’s perfectly safe, we’ll send them. But that’s not now.  #COVID19 #TrumpFailedAmerica #TrumpKillsUs #TrumpIsNotWell #IStandWithFauci",fauci,NONE,neg
@Jan15197307 It goes deeper  Compromising one’s Immune system is What Gates is after  Dig deeper Compromising a child’s natural immune system To fight - Masks are suppressing  Herd  Immunity   Making society more vulnerable and in need Of a vaccine  IS what the NWO is after  #FauciTheFraud,fauci,NONE,neg
Mothers and fathers are dying from being home with their kids. Kids are VERY BORING AND VERY DIRTY! Send them to school!!! #ReopenTheSchools #Covid_19 #COVID19 #coronavirus #CoronaDon #FireFauci,fauci,NONE,neg
@drmlb Just unacceptable #covid19 - I believe that our elected officials need to have one voice - an anti covid one #IStandWithFauci,fauci,NONE,other
@shomaristone @USATODAY Seriously! And if they get #COVID?9 then what ? I mean they didn’t want to wear a mask ?! #IStandWithFauci,fauci,NONE,neg
"I'm watching the #Senate committee questioning #DrFauci and other members of the #CoronavirusTaskForce, and its kind of interesting, in its own way. I like seeing them testify face to face, but the #SocialDistancing adds a little more flavor to the proceedings.",fauci,NONE,pos
@ToddBridges My god to think people really think this #COVID19 is fake when we are in July! #IStandWithFauci,fauci,NONE,neg
@realDonaldTrump OUR TESTING STRATEGY IS PATHETIC. Along with your whole strategy - you haven’t even attended any task force meetings since Spring. Pathetic. Sad. #IStandWithFauci,fauci,NONE,neg
@IngrahamAngle He is a disgrace!! #FireFauci,fauci,NONE,neg
"@realDonaldTrump Donald, you assclown, you have been degrading people who were masks since the #TrumpPandemicFailure started. Remember, you said it was a hoax and would be gone in 5 days! #IStandWithFauci",fauci,NONE,neg
@sexythuski @johannaihli @nytimes I lost a family member in April. He did not test positive for covid BUT they marked him down as having died from it. People need to wake up and stop letting fear control them #firefauci,fauci,NONE,neg
@BoSnerdley So what? A legitimate question The regular flu ?washes over?the US Fauci said in Jsnusry it was no cause for concern to US Washington Post always looking for ways to criticize and pit people against the President  Its sickening and tedious @washingtonpost  #coronavirus #DrFauci,fauci,NONE,neg
Wait... #DrFauci has a boss? #COVID?9 #COVID19,fauci,NONE,other
"If #DrFauci is right and 20 million people in the United States have #COVID19 or #coronavirus, we're the dumbest shits in the world.",fauci,NONE,neg
"@CuomoPrimeTime @ChrisCuomo ❤️Heart reaching story ~ Thank you @ChrisCuomo &amp; CNN ~ You #HONORTHEM, you #SHOWTheirFaces, you #SHARETheirStories. DEVASTATING 155,196+🇺🇸dead! In July alone 1,874,459 new 🇺🇸 cases #TrumpHasNoPlan  #COVID19  #COVIDIOT #AmericasGreatestMistake  #TrumpFailsAmerica #TrustFauci",fauci,NONE,neg
"At this point, if you don’t wear a mask then DONT AND SHUT UP. Lolllll these people just want the world to know they are mad like a bunch of toddlers. 🙄 #FauciTheFraud",fauci,NONE,neg
@melindagates @BillGates @ForeignAffairs Hey Melinda..If you and your satanic husband really want to help people why don’t you feed  starving kids Instead of Sterilizing women and children with your vaccine. #BillGatesBioTerrorist #BillGatesIsEvil #FauciTheFraud,fauci,NONE,neg
@ChuckGrassley  @LindseyGrahamSC @senatemajldr @GOPLeader @lisamurkowski ? *crickets #TrumpPandemicFailure #GOPCowards #GOPComplicit #GOPEnablers #GOPTrumpBeforeCountry #IStandWithFauci #IStandWithFauci,fauci,NONE,neg
"@EMichaelJones1 It's my opinion he woke up his own viruses by wearing a mask, and he got a fever to try and kill it off. I don't know how old he is, but if he gets the annual vax and got run down with the mask. It's all keeping it going, and going,  on and on until they find out  #FraudFauci",fauci,NONE,other
CNN #lossofsmell is an early sign of #COVID19 A viewer called in to ask about this symptom. #DrFauci responded that it is. Viral problems  may cause #anosmia. Try using a #copperzap and #ginger #cinnamon #spices ##citrus to try and stimulate #senseofsmell,fauci,NONE,other
"I don't think that pooling the COVID testing is a bad thing. Coming from lab sciences and knowing a lot of proposed and currently used assays, this is a wise choice in a pandemic seeing no clear cut end. #ThankYouDrFauci",fauci,NONE,pos
"@realDonaldTrump just stopped #DrFauci from giving his opinion on controversial drug #Hydroxycloroquine at public briefing, saying ""You know how many times he has answered that question?  Maybe 15 times.  You don't need to ask that question.  Then ends briefing. #CoronavirusUSA",fauci,NONE,neg
@RedNationRising @Lrihendry So no MASK or SOCIAL DISTANCING for #FauciTheFraud,fauci,NONE,other
"@realDonaldTrump &amp; @VP are to start daily #TrumpVirus briefings again. If you're going to lie (and we know when you're lying)..congratulate yourself though you don't deserve praise, or turn it into a chance to campaign and slam Democrats..DON'T.EVEN.SPEAK!  #IStandWithFauci",fauci,NONE,neg
"#DrFauci wants SCHOOLS OPEN, will he be the next target of #CancelCulture ?  @EdWeekTeacher @NSTA @teachingchange @PedNursing @CDCgov @ASPPHtweets @NSBAPublicEd @naspaa  #FactsMatter",fauci,NONE,other
@realDonaldTrump @JimInhofe Why don’t we focus on something that matters..... how about you start making moves to insure WE THE PEOPLE will not be forced into taking a COVID-19 vax! Or stop these useless mask mandates. You don’t wear one yourself! #firefauci,fauci,NONE,neg
"@yvonnebilowus Covid was spreading before and after protesting and not to mention the Karen's and Kyle's who refuse to wear a mask because ""it violates their constitutional rights."" Wonder if those fools wear seat belts. 🤔  What's that Bible verse about no Greater love?  #BLM #IStandWithFauci",fauci,NONE,neg
"#Covid19 death toll is likely higher than 80,000+ reported due to those who may have passed away at home early on   #DrFauci is 'cautiously optimistic' about vaccine Senator Chris Murray of #Connecticut says expert guidance is needed by states for reopening #CDC   #SenateHearing",fauci,NONE,other
.@realdonaldtrump how does it feel knowing you were responsible for #HermanCaine’s death. #covid19.  #IStandWithFauci,fauci,NONE,neg
The data are clear: political leaders who got behind scientists and followed their directions have much better situations now. #COVID19 #FauciHero,fauci,NONE,pos
Alien DNA huh #trumpretweetsidiots #wtaf #TrumpVirus #ListenToFauci,fauci,NONE,neg
UPDATE #WhiteHouse won't let their scientists/doctors appear on #coronavirus #CNNTownHall tonight So no #DrFauci from taskforce  or #DrBright-HHS  Q-What is #WH scared of?   A-More needless deaths including inadequate  #N95 masks only 30% effective as Bright said in testimony,fauci,NONE,neg
@ConfedofLunches You Rock 🎸 🤘!!! And for that I leave you the two I made before I fell asleep #CheetoMcAsshat #DonnieDollhands #AmericaorTrump #FactsoverFiction #DelusionalDonnie #TrumpisNotWell  #ByeDonJr #KidsLivesMatter #TrumpVirus #Biden2020Landslide #FauciIsAHero,fauci,NONE,neg
@chrislhayes Weddings were fun. Wine and shop talk nights at the bar were fun. A lot of things were fun. But instead we're here. #TrumpGolfsAmericansDie #coronavirus #FauciIsAHero,fauci,NONE,neg
@realDonaldTrump I think it's probably because a virus that's killed 140k people and that will probably affect 50 million of us seems a little more important. #NotMyPresident #facemasks #Covid_19 #FauciIsAHero,fauci,NONE,neg
JOE BIDEN WILL NOT DEFUND THE POLICE.  DONALD TRUMP IS JUST LYING TO YOU AGAIN.  #TrumpLiesAmericansDie  #TrumpIsACompleteFailure  #TrumpMustGo  #AmericasGreatestMistake  #AmericaOrTrump  #IStandWithFauci,fauci,NONE,neg
The game was #FlattenTheCurve but did we?  If so why such worry about #COVID19 coming back? Maybe we #shifted the curve or #delayed the curve?  #who scam. #CDC dupe. #FauciFraud,fauci,NONE,neg
"If you are unemployed, having trouble paying your bills or feeding your kids, the virus didn’t do that to you. Your government did.   @realDonaldTrump  #FireFauci",fauci,NONE,neg
@GovRonDeSantis It never was a pandemic.  It was and is presented as a pandemic to keep the fear narrative going and cover for the overreaction in shutting down the Nation. #FireFauci,fauci,NONE,neg
@ReesusP There’s a clue.  #TrumpIncompetence #TrumpGenocide #StandWithFauci,fauci,NONE,neg
"@RealCandaceO If #Coronavirus starts bringing the dead back to life, I’d love to see how they whip out models that somehow tie back to a 500% death rate. #FireFauci",fauci,NONE,neg
@JoelStern7 While wearing a damn mask #FauciIsAHero,fauci,NONE,neg
@realDonaldTrump Yeah because YOU are rigging it!! Can't win on your own merit so you have to CHEAT!! WE Deserve better than you!! Vote for Joe!! #CheetoMcAsshat #DonnieDollhands #AmericaorTrump #FactsoverFiction #TrumpisNotWell  #KidsLivesMatter #TrumpVirus #Biden2020 #FauciIsAHero,fauci,NONE,neg
@bobbycatania @realDonaldTrump is the sole responsable party for what has gone wrong on the USA. #TrumpVirus #FauciHero,fauci,NONE,neg
@realDonaldTrump Exactly!! U.S. has not stopped testing &amp; have far more people and do far more testing!! @realDonaldTrump #FauciTheFraud,fauci,NONE,pos
@Yamiche Yes and Peter is absolutely correct. #FireFauci,fauci,NONE,other
@marcymassura That's people who wear masks then bitch if someone else doesn't. Immunity isn't broken if someone doesn't wear one just like vaccines. #FauciTheFraud,fauci,NONE,neg
@Phreadys Hell to the NO!!!!! I watched him lie on live TV to Congress about MMR reactions. He only corrected himself because moms in the room called him out. He is the fourth reich #FireFauci,fauci,NONE,neg
"@realDonaldTrump It ""would be so great"" if you resigned today.   Over 135k lives have been lost to COVID-19 &amp; you continue to do nothing.  You also think most have forgotten about the Russian bounties on our military, but we haven't.    #TrumpTraitor #TrumpGolfsAmericansDie #IStandWithFauci",fauci,NONE,neg
"Was the #CDC on vacation during the burning of our cities, blocking freeways, #Riots , #looting ? Seems they have so much to say today. #COVID19 #coronavirus #DrFauci #MSM  #pandemic",fauci,NONE,neg
@yazbashar That smirk on his face needs to slapped off his head while sharing a cell with a guy named bubba. #FireFauci,fauci,NONE,neg
@Hoosiers1986 @realDonaldTrump Good point corporate media and big tech also. #FireFauci,fauci,NONE,pos
How was Beijing and most of China spared from the British 👑 Corona  virus? The Pilgrim Society and Bill Gates go hand in hand just like the #CDC...mmmmmm  #FauciTheFraud,fauci,NONE,neg
@WhiteHouse @realDonaldTrump Do the schools and parents get to sue the White House when they get sick or die? #DrFauci,fauci,NONE,neg
"The push to forcibly mask the general public did not come from health professionals. It came from lobbyists ""persuading"" politicians. I suspect there was probably some money on the table as well. #MaskOff #FraudFauci",fauci,NONE,neg
"#Updated: May 13, 2020, 01:49 GMT. USA 21:57 EST May 12.  Coronavirus Cases: 4,340,058 Deaths: 292,816 Recovered: 1,602,155  USA Cases:- 1,408,636 Deaths:-  8️⃣3️⃣,4️⃣2️⃣5️⃣ New Deaths:- +1,630 New Cases:- +22,802  #ChineseVirus  #USA  #California  #DrFauci  #VALORANT  #CA25  #Trump",fauci,NONE,other
"@BeyondBlonde3 If wearing a mask was a national focus from the beginning, instead if politicized, we wouldn't be where we are today.  But ..you know... truMp. 😡🤬😡 #TrumpVirus  #IStandWithFauci",fauci,NONE,neg
@PeterHotez @donlemon @CNNTonight @kaitlancollins @WHO Cry me a River! #FireFauci,fauci,NONE,neg
Thank You @POTUS @VP and @WhiteHouse #COVID19 team for the briefing this Sunday evening!  So much good information!  God bless you all with wisdom and effective strategy!  🇺🇸🌟🇺🇸🌟🇺🇸🌟🇺🇸🌟🇺🇸🌟🇺🇸🌟🇺🇸🌟🇺🇸 #DrBirx #DrFauci,fauci,NONE,pos
"The imagined perfect solution is the ""end-all."" So with this in mind, Paul might rather have said: ""I don't think [your policy, Dr Fauci,] is the end-all.""  4/4  #macbeth #covid19 #covidhearing  #RandPaul  #DrFauci",fauci,NONE,other
@CNBC I know one CDC director that will be thrilled with the pricing.   It sure beats paying $1 for Hydroxychloroquine #FauciTheFraud,fauci,NONE,neg
"@IvankaTrump @AdCouncil @Apple @IBM This is a joke, right?  #TrumpCrimeFamily #TrumpIsNotWell #COVID19 #DrFauci",fauci,NONE,neg
@ddiamond @brianstelter #WhiteHouse is suppressing information #WeThePeople need!  #TrumpVirusCatastrophe #TrumpVirusCoverup #ScienceMatters #FauciHero,fauci,NONE,neg
@ABC Are these #'s correct b/c it seems like some states are #underreporting cases due to lack of #testing. #coronavirus #COVID19 #therona #DrFauci #ThursdayThoughts #health #contagionmovie #NoPlanetB #PeopleOverPolitics #peoplebeforeprofit,fauci,NONE,other
@jaketapper Plandemic.  #FauciFraud,fauci,NONE,neg
Over 3.36mil cases of #COVID19 and 135k deaths so far and @realDonaldTrump wants schools open and full of young kids in 2wks he’s crazy. #IStandWithFauci,fauci,NONE,neg
@CityOfDubuque R u trying 2 kill people in this heat?! ACCOUNTABILITY! @CityOfDubuque @dbqschools @KCRG #WWG1WGA_GLOBAL #Patriots #PatriotsUnited #America #Iowa #COVID19 #FauciFraud,fauci,NONE,neg
@AgenteCuadruple @WIREDScience Well you would need to vaccinate against HIV not AIDS and to the best of my knowledge it seems most of the medical community is struggling with a vaccine. So I assume it is not so simple. How is the vaccine that your working on going? #FauciIsAHero,fauci,NONE,other
Let’s get some Las Vegas odds on how long in hours it will be until Trump fires the director of the CDC!  #TrumpPressBriefing #Trump #COVIDIOT #CoronavirusLiar #CoronaVirus #CDC #Fauci #DrFauci,fauci,NONE,neg
@unhealthytruth Fauci the phones!! #FireFauci,fauci,NONE,other
"So HHS is now responsible for all COVID19 data?  The same HHS responsible for housing migrant kids separated from their families? The HHS who lost kids, and couldn't reunite others with their parents?  Because I don't trust them at all.  #CDC #COVID19 #HHS #IStandWithFauci",fauci,NONE,neg
"I would be less disappointed in humanity if they simply rounded up and killed people labeled as ""anti-vaxxers"". They are so crazy they are willing to destroy their own lives, torture themselves, and restrict their breathing for their medical cult. #BigPharma #FireFauci",fauci,NONE,neg
What exactly did it take to change Trump’s tone and admit things are going to get worsens that people should wear masks???? #facemasks #COVIDIDIOTS #NotMyPresident #IStandWithFauci,fauci,NONE,neg
@JoeBiden @realDonaldTrump exactly why you need to #firefauci,fauci,NONE,other
"@layla_jaiy @emilyjodell He embezzled funds from a charity fund, why we surprised that he &amp; his family members would want to profit off the misery &amp; death of US citizens, he delayed response so patients can increase  This is the guy whom #America elected, his your president.  #COVID19 #DrFauci #NewYork",fauci,NONE,neg
@svdate We also have the most #coronavirus hospitalizations and DEATHS. Those things are NOT exaggerated by more testing! #TrumpIsAnIdiot  #TrustFauci,fauci,NONE,neg
"@thehill 145,860 deaths. 4,237,411  cases. Covid growing exponentially. Only 14.9% tested. STILL NO PLAN. 43 million unemployed. US soldiers being murdered by Russia @realdonaldtrump @gop @vp @whitehouse @lindseygrahamsc FAILED AMERICA   #trumpownseverydeath #trumpgenocide #faucihero",fauci,NONE,neg
@RandPaul Stick to glasses. Stay in your lane.  #COVID19  #TrumpVirus  #FauciIsAHero,fauci,NONE,neg
@cspanwj Did the caller suggest that #DrFauci  talked about #hydroxychloriquine  effect on #COVID19 in 2005?,fauci,NONE,other
@ParkerMolloy @MollyJongFast @mattgaetz 🔧 Uh no. We just want to replace you. Try focusing on what you can do to keep your constituents safe from #COVID19 #GOPCowards #ComplicitGOP #VoteBlueToSaveAmerica #RepublicansAgainstTrump #CoronaDon #IStandWithFauci,fauci,NONE,neg
@ABC But kids can get #coronavirus and they can bring it home to their families? #IStandWithFauci,fauci,NONE,other
@SierraWhiskee Everyday is a good day to cancel that Napoleon syndrome Nazzi wet bag from the planet! @elonmusk send him up with your testing I’m sure he will make a mess of that too! #FauciTheFraud,fauci,NONE,neg
CNN has whipped up an army of outraged Twitter Libetards after it slammed a network of local news stations for airing an interview with scientist Dr Judy Mikovits who blames Dr Anthony Fauci for creating the coronavirus and turning it loose worldwide. #FireFauci,fauci,NONE,neg
"@julie_kelly2 Nazis. This is America, for God's sake! I know he's probably following orders, but where is common sense? #coronavirus #Nazi #FireFauci",fauci,NONE,neg
"@WHO gang tells us: 1. #Coronavirus is similar to #Swineflu, #Ebola, etc. 2. People can test positive after recovery (as in Ebola, where semen &amp; breastmilk of survivals carry the virus for months). 3. Instead of worsening, #COVID19 is at its end, says spokesman #DrFauci...5/n",fauci,NONE,other
"@morethanmySLE 😷 Because I don’t say “fuck you?to everyone when I leave my house, I wear a mask. #IStandWithFauci",fauci,NONE,other
Dear Mr President... nobody likes you  #NobodyLikesTrump #TrumpVirus  #VoteForOurLives  #FauciIsAHero,fauci,NONE,neg
@HannahTodd01 @visitJanet Hes a fraud and a liar #firefauci,fauci,NONE,neg
@IngrahamAngle @AK4WA He is a fraud pure and simple! Conflicts of interest and flip flops! #FireFauci,fauci,NONE,neg
If only the President of the United States understood that you don't get the virus by taking the test.  #IdiotInChief  #TuesdayMorning #TrumpVirus #TrumpKillsUs #WearADamnMask #IStandWithFauci,fauci,NONE,neg
@neelkashkari @WSJ Are you so completely stupid to believe the discredited @ScottGottliebMD ? Have you no shame? Certainly no intellect. And to think folks once thought highly of your prospects. See @AlexBerenson. Quickly! You have important responsibilities. #FireFauci,fauci,NONE,neg
@votejessi2020 Cooking the books to keep #COVID19 FEAR alive. Don't trust the #DeepState #MedicalIndustrialComplex. #CDC #NIH #DHS #FauciTheFraud,fauci,NONE,neg
@JerryDunleavy @realDonaldTrump  Fire this Fraud #FireFauci,fauci,NONE,neg
@MarshaBlackburn @realDonaldTrump Do you ever work? Or do you spend all of your time parroting Trumpian propaganda?  #ComplicitCorruptGOP  #GOPBetrayedAmerica  #TrumpLiesAmericansDie  #IStandWithFauci,fauci,NONE,neg
"@FoxNewsSunday  Chris Wallace said Trump predicted a possible vaccine for C-19 by January, but what he did not say is that  #DrFauci said the same thing in the recent update.  Chris Wallace on a campaign to destroy Trump! #FakeNews",fauci,NONE,neg
@Phreadys No. Hell no! #FireFauci,fauci,NONE,neg
#DrFauci saying that at its height US was only up to 50% lockdown &amp; the rest of Europe &amp; UK was 95% #COVID?9  Americans want freedom at any cost,fauci,NONE,other
"@MollyJongFast I've a solution: why isn't she taking the #Hydroxychloroquine  as a ""precaution"" and will grow 3 heads? #FauciIsAHero",fauci,NONE,neg
@dcexaminer Unfortunately. #FireFauci,fauci,NONE,neg
"@Kandi54450403 @DerfJagged @esbarnardmn @kimmerskab As for you allegedly having Covid-19, it sucks to be you.  Continue being a sheep.  #MAGA #ProudToBeAnAmerican #FireFauci",fauci,NONE,neg
"@BrianGreenwal10 @Daveheaps1 @dbongino Yes!  Its a bad flu, thats it!  Yes ppl die from this and they also die from the flu!  The only reason why my state (and some others) had high deaths is b/c the Governors sent sick elderly ppl into nursing homes!  Our Governors are more dangerous to us than Covid!  #FireFauci",fauci,NONE,neg
