Text,Target,Stance,Sentiment
"@chuckwoolery I hope your son doesn’t die because he didn’t listen to Dr. Fauci, Chuck.   I guess you don’t think it’s a hoax now huh?   #IStandWithFauci",fauci,FAVOR,neg
"@realDonaldTrump You mean your daily, often confusing, misleading and un-leader-like political rally, don't you? Hey folks - Wait for #DrFauci and #DrBirx to come on &amp; then watch. #COVID19 #Science #TrumpPressBriefing",fauci,FAVOR,neg
@GeorgeTakei #wearamask how is it a big deal to wear a mask and protect yourself and others #IStandWithFauci,fauci,FAVOR,neg
"@realDonaldTrump Who is going to tell her that there is STILL a PPE shortage? Still not enough testing, no contact tracing, no national mask mandate. This regime has failed. Common defense? General welfare? It’s criminal. #JoeBidenForPresident2020 #IStandWithFauci",fauci,FAVOR,neg
"Daily reminder, be careful when watching #Trump's daily briefing, you can watch if you want to see what a dumpster fire looks like, but don't take any of his advice unless you see #DrFauci then listen #coronavirus #COVID9",fauci,FAVOR,other
I will always trust Fauci and will never trust @realDonaldTrump. tRump is a mob boss and the biggest liar ever. I'd be surprised if Fauci ever purposely and knowingly lied. In this country it's not the #ChinaVirus it's the #TrumpVirus. #IStandWithFauci,fauci,FAVOR,other
@CNBC Whomever is threatening Fauci is a dumb mutha fucker. Do they think getting rid of Fauci is going to end the #TrumpVirus  #Pandemic  #CovidIdiots #IStandWithFauci,fauci,FAVOR,neg
Wearing a mask - stop the spread  #IStandWithFauci,fauci,FAVOR,pos
"@WhiteHouse Poor #DrFauci, a brilliant scientist who has to put up with the #IdiotInChief! Be warned @realDonaldTrump - if you fire Dr. Fauci, you will have a #rebellion on your hands! #COVID19 #TrumpPandemic",fauci,FAVOR,other
@SaysHummingbird I hear I can’t breathe in a mask a lot. Boo hoo I’m sure a ventilator will be more comfortable. #COVID19 #TrumpVirusCatastrophe #FauciIsAHero,fauci,FAVOR,neg
@realDonaldTrump Hey halfwit! I tested negative for #COVID19 and the numbers in #Ontario didn’t go up! #DoTheRightThing #maskup #FauciIsAHero,fauci,FAVOR,other
@battletested5 That’s seem to be what many see as the obvious thing to do. Lest we not forget that the moment he does that...access will completely shut down to him. He is not just on the #Coronavirus task force but oversees at @NIH He’s no good to anyone locked out. #DrFauci #RockAndAHardPlace,fauci,FAVOR,other
"@AP @amandacarpenter @realDonaldTrump is an angel of death - he is the one dismantling America. Really, by November 3, he'd like to kill as many as he can. @IlhanMN  #DrFauci  #coronavirus  @WHO",fauci,FAVOR,neg
Why doesn't #DrFauci simply quit working for the @WhiteHouse and hang @realDonaldTrump out to dry? Couldn't he then #testify for the #foreignaffairscommittee? He'd still have a platform to keep info going out to the public and we'd get the #truth instead of daily BS! #COVID19,fauci,FAVOR,other
@marcorubio Very glad to see our closest ally move to squash the Coronavirus.  I urge #CoronaDon to do the same in our country and direct everyone to mask up.  #ListenToFauci,fauci,FAVOR,neg
"@Bill_Maxwell_ Don’t care! He wore a mask, he showed up! He’s awesome! #FauciIsAHero",fauci,FAVOR,pos
How long until the #GreedyOrangeImbecile fires #DrFauci ? Shall we have a poll? #Hydroxychloroquine #SnakeOil #TrumpLiesPeopleDie #TrumpGenocide #COVID19 #coronavirus #MAGAStaysStupid  #TrumpOwnsEveryDeath @realDonaldTrump,fauci,FAVOR,neg
"When the grade #America leaders after this #COVID19 crisis,  leaders like @GavinNewsom @GovMurphy @LondonBreed @GovInslee #DrFauci and @NYGovCuomo will go down in history as the pacesetters and leaders of turning the corner!",fauci,FAVOR,pos
"Remember those movies where the government was being stupid, and one scientist was trying to warn them?  Make no mistake. #DrFauci is that scientist.   #COVID19  #IMPOTUS  #ETTD",fauci,FAVOR,other
Like it is so infuriating. That man has done his absolute best in this situation which is exactly the problem. He’s too good. Makes @realDonaldTrump look like the incredibly small man he is. #WearAMask #DrFauci,fauci,FAVOR,other
"The WH found their scapegoat because trump failed in preventing the spread of #Covid19, &amp; 137,000 people died, &amp; the economy collapsed!  #DrFauci",fauci,FAVOR,neg
"@debragarrett @realDonaldTrump If you think #DrFauci is “deep state,you’re an idiot. You’re probably one of the a-holes applauding his death threats.  Please tweet from your hospital bed, when need a ventilator but can’t get one, because you’re in a “beautiful red statethat you think is immune to #COVID19.",fauci,FAVOR,neg
Now toddler n chief is disputing #coronavirus death data and slamming #DrFauci saying he’s playing both sides?!? Wtf #America ?!? #BidenHarris2020 #SaveAmerica @cnn #TrumpLiesAmericansDie #COVID9,fauci,FAVOR,neg
"@realDonaldTrump Lame-o president not talking about how to actually control Covid or his new agenda, hes too busy trying to pat himself on the back with relevant propaganda,his ego is a fragile and inadequate barrier between him and the real world #TrumpLiesAmericansDie #TrumpVirus #FauciIsAHero",fauci,FAVOR,neg
"@thehill This schmuck says because he's a #SocialScientist, he should have the same voice in #COVID19 and #DrFauci.   And people bitching today about #DrJillBiden not being an MD?",fauci,FAVOR,other
Where's #DrFauci already! #SenateHearing #coronavirus,fauci,FAVOR,other
@DanPatrick That Trump University degree isn't going to work against Dr. Fauci in reality remember it was shut down because it was a HOAX AND A FRAUD @FauciFan @NPR #DanPatrick #TrumpUniversity #Trump #Biden #Biden2020 #coronavirus #DrFauci,fauci,FAVOR,neg
@RepAndyBiggsAZ Go f🖕ck yourself! Another Kool-Aid drinker. Do us a favor go visit FL and breath deep! #COVID19 #StandWithDrFauci #FauciIsAHero,fauci,FAVOR,neg
The WH attacking Fauci during a worsening pandemic is like Gilligan’s Island banishing the Professor.  🙄 #COVIDIOTS #TrumpKillsUs #FUTrump #FauciHero,fauci,FAVOR,neg
@thehill Why are we still giving this liar who is spreading death and destruction through #misinformation a microphone? The press needs to keep Trump's epidemic of #coronavirus misinformation from spreading.  It's a double #pandemic. Please promote #DrFauci or like experts. #StayAtHome,fauci,FAVOR,pos
"@jdwickie I want to see a Biden/Cuomo/Fauci Coronavirus Task Force! Enough monkeying around -- we need results and we need them NOW! The GOP has had its chance, and it was  an epic failure.   #COVID19  #TrumpIsNotWell #SaveFauci",fauci,FAVOR,other
@gtconway3d Lol.  His expertise is bending a curve not throwing one...  The fact that these juvenile jackasses would even try to denigrate a scientist over a bad pitch just proves that they deserve eradication just as much as COVID-19...  #Biden2020  #TrumpVirus  #DrFauci,fauci,FAVOR,neg
"These #ComplicitCorruptGOP bastards didn't pass 8th grade biology, but want to attempt to best #DrBright  and #DrFauci Would rather 80k dead than to serve and wrestle with truth. #GOPCorruptionOverCountry Shameless political hackery will continue #COVID19 deaths.",fauci,FAVOR,neg
"@cnnbrk The #COVID19 infected ""#WhiteHouse staffer"" #DrFauci came in contact with was probably @realDonaldTrump. 🤔 #coronavirus #TrumpVirus #TrumpCoronavirusTestFailure",fauci,FAVOR,neg
"@News24 Mmmm It's SO difficult, who does one believe? #Trump, a politician &amp; #Covid19 denialist, who get his 'facts' from #SocialMedia or #DrFauci, one of the #USA's top immunologist, whose facts are based in science? Such a conundrum!",fauci,FAVOR,other
@BlueGhost40_ I would prefer if #DrFauci joined these meetings remotely for his safety #COVID19,fauci,FAVOR,pos
"@morethanmySLE @donwinslow  There is no better explanation for why the U.S. leads the world in COVID-19 cases than the President trusting the word of Chuck Woolery, a washed up game show host over that of Dr. Fauci, the nation’s leading infectious disease specialist. 😷 #IStandWithFauci",fauci,FAVOR,other
"@stillirise1963 I don’t think self-preservation is in play for many Trump supporters.  Amazingly, many Red Staters think #COVID19 is a complete Hoax!  Others believe Dr Fauci &amp; Bill Gates, etc. are trying to trick the public!  Conspiracy theories abound.  Sad. #DrFauci is a hero #Trump is a zero",fauci,FAVOR,other
#Coronavirus why are people acting shocked or stunned that #DrFauci is being openly attacked and demeaned by @potus or #FOXNEWS   It was always going to end that way. No one is ever allowed to tell the Emperor that he has no clothes.,fauci,FAVOR,neg
"Hey, @VP, get a spine. Listen to the experts, not the clueless @POTUS who refuses reality. We are still smack dab in the middle of #COVID19, so STOP claiming we've moved past! If you can't handle the #Covid19TaskForce, then appoint #DrFauci, who CAN help. #StayOutOfJacksonville",fauci,FAVOR,pos
"@funder @WeAreSinclair And every flying monkey will believe it.  They see the evil deeds of BRAIN DEAD PMWCT (person, man, woman...) and they turn a blind eye but they will hop on board his slash Fauci  campaign.    #TrumpVirus  #IStandWithFauci",fauci,FAVOR,neg
"@IngrahamAngle We’ll listen to #DrFauci, but  @realDonaldTrump only rants, raves, and lies! Nothing informative. Nothing new!  Just a waste of time! And @VP is just an #EmptySuit. #COVIDIOTS #Covid19",fauci,FAVOR,other
"@DanielBen_Del Or someone in Russia.  Americans are united in trusting one person during this #coronavirus crisis and it isn't Trump. Dr. Fauci has been honest about #COVID19 and he's been right so far. Until that changes, I'll continue to trust Dr. Fauci.  #COVID #StayHome #TrustFauci",fauci,FAVOR,pos
"#DrFauci and #DrBirx appeal to #Millennials to follow the #CDC guidelines, #WearAMask, #sociallydistance &amp; to avoid large, crowded parties amid the surging #coronavirus cases in the south.However, it is the summertime, and more and more young people are partying at local beaches.",fauci,FAVOR,other
"@mmpadellan Fauci!  Bless the man who actually has principles! Once again, Trump and his minions will sell fiction as facts and all of his followers won’t even bother to question it. #TrumpLiesPeopleDie  #FauciHero",fauci,FAVOR,other
"Thank you, #DrFauci, for your expertise and concern. #Covid19",fauci,FAVOR,pos
"@IngrahamAngle Fixed it for you: Democrats #WearAMask &amp; are #SociallyDistant.  Republicans who ignore medical experts, like #DrFauci, will spread #COVID19 and potentially harm themselves and others.   You can't wish #COVID19 away, but you can mitigate the deaths.  #FactsMatter #ScienceMatters",fauci,FAVOR,other
A corona virus briefing without doctors or scientists is just a stupid rally.   #IStandWithFauci,fauci,FAVOR,neg
"Dear @sardesairajdeep  Sir,  Can we get an interview with #DrFauci and the drug #remdesivir. The ability of the drug to fight #COVID19 It would be fantastic on the show soon",fauci,FAVOR,pos
"It's time for #DrFauci #DrBirx &amp; other scientists &amp; medical experts on #coronavirus to start having their own DAILY BRIEFINGS BUT w/o TRUMP. America must hear facts, truth &amp; medical advice w/o Trump's spin.  @CDCgov @NIH @nytimes @wapo @maddow @JoeBiden @maggieNYT @AshleyRParker",fauci,FAVOR,pos
"@seanmdav @realDonaldTrump My state, which is Indiana. Had 200 new deaths.  And, Coronavirus cases are now rising. My state has a total of nearly 54,000 cases. My child will continue elearning. I will protect my child. #TrumpIsNotWell #IStandWithFauci",fauci,FAVOR,neg
😷 Wear your mask 🧼Wash your hands ↔️ Social distance  🩺 Listen to Dr. Fauci #IStandWithFauci,fauci,FAVOR,pos
"@thehill Dr. Fauci has been our most knowledgeable, consistent, and trustworthy source of information since the #CaronaVirusOutbreak began. This man is nothing short of a hero. Thank you for your commitment to the American people, #DrFauci! 🇺🇸 #COVID19 #NationalEmergency",fauci,FAVOR,pos
"@maddow Shocking,,,,, poor #DrFauci will definitely be needing to get his resume updated once someone dumbs down the report and spoon feeds its findings to The Donald. #COVID19 #TrumpVirus #TrudeauLiedPeopleDied",fauci,FAVOR,neg
@DearAuntCrabby Ummmm 🤨   Let me think 🤔   Hell No.   Only when Dr Fauci says it’s a real vaccine. Then I’ll #TrustFauci,fauci,FAVOR,neg
@VickyisGrateful More political #TrumpVirus #COVIDIOTS garbage 🤮   #STOPKILLINGUS  💔💯#BLOODONYOURHANDS  #DrFauci where are yoooooou!?!?  @NIAIDNews @CDCgov @NIHDirector @BetsyDeVosED @DrBurgessTX @NCTQ @HHSGov @EdLaborCmte @USEDGOV,fauci,FAVOR,other
I don't wanna see people like that ( #DrFauci ) become apologists for a completely incompetent Govt &amp; a Govt that's endangering Americans. @IrwinRedlenerMD   #DeadlineWH  #Trumpspeech #CaptainCorona #COVID19 #MSNBC,fauci,FAVOR,other
@justbor That's not what doctors told me when I was tested for #coronavirus last week @seanhannity.  Your sole source for doctor recommended hydroxychloroquine is Dr. Oz! Dr. Oz! How could this be a bigger journalistic failure? What did #DrFauci #DrBrix say?,fauci,FAVOR,neg
@danpfeiffer Lets say “a prominent member of the President’s #coronavirus task forcesaid. We need #DrFauci,fauci,FAVOR,pos
“A risk to you is not just a risk to you. Because if you get infected you are part of the dynamic process of propagating the pandemic.#DrFauci #COVID19 #coronavirus,fauci,FAVOR,other
"If had to choose an MVP of this pandemic, it would be DR Fauci.... #coronavirus #Fauci #DrFauci #CoronavirusUSA",fauci,FAVOR,pos
"It's clear the gotcha police were in out in full force Why does everyone hate masks? Why do they show no remorse?  The fact that hes being vilified is crazy, he certainly isn't a witch The worst thing he's ever done was try and throw a pitch! #Fauci #FauciFirstPitch #FauciHero",fauci,FAVOR,other
"It’s intriguing to me that now #COVID19 numbers are on the rise in certain states the amazing &amp; straight-talking #DrFauci is no longer seen on our nightly news programs. I miss hearing his direction, advice &amp; guidelines",fauci,FAVOR,pos
@IngrahamAngle I’m fucking COUNTING ON IT. We’ll finally actually do something OTHER THAN WATCH PEOPLE GET SICK AND DIE. #TrumpVirus #TraitorTrump #BlueWave2020 #GOPCowards #IStandWithFauci,fauci,FAVOR,neg
"@realDonaldTrump Guess what? I’m a very smart person. I trust my own instincts. And... I will listen to EXPERTS like Dr. Fauci - every time. DR. FAUCI is the EXPERT. I hope people realize this, even if the President does not. #DrFauci #coronavirus",fauci,FAVOR,other
@realDonaldTrump Right now this very minute it does not fucking matter where the hell Covid-19 came from. It is here and has to be delt with. So shut the fuck up sit the fuck down and listen to Dr. Fauci. #COVID9 #DrFauci,fauci,FAVOR,neg
"@marcorubio If you weren't so weak, you would be slamming your own @GOP, @VP, &amp; @realDonaldTrump for their response. You would also stand up for the CDC, FAUCI, WHO, instead of a draft-dodging real estate salesman. #TrumpVirus #TrumpVirusCoverup #COVID19 #GOPBetrayedAmerica #IStandWithFauci",fauci,FAVOR,other
EXCUSE ME  WHY IS THERE A LITTLE  666  ON THIS VIRUS TRACKING CHIP  YOU WANT TO STICK IN ME?  #realDonaldTrump #FoxNews #CNN #Election2020 #GOP #Democrats #coronavirus #COVID19 #CoronavirusOutbreak #StayHomeSaveLives #StayHome #FireFauci #FireTrumpNotFauci #DrFauci #KeepFauci,fauci,FAVOR,neg
@realDonaldTrump I better hear from Dr. Fauci again today. You’re killing people with your lies. We’re at war with this virus and you misrepresenting the situation makes you a #WarCriminal   You will pay for this.   #coronavirus #DrFauci #Trumpdemic #TrumpRecession #CancelEverything,fauci,FAVOR,neg
@FoxNews Ok that seals it. This man is delusional. #FireFauci,fauci,AGAINST,neg
@drdavidsamadi @Victor47502531 Fauci is doing is best to keep people unjustly terrified to promote his agenda of promoting a vaccine. Keep in mind he is heavily financially invested in this. #Evil #FireFauci,fauci,AGAINST,neg
So for fifty years it has been Fauci's job to get us ready for a pandemic - and - now we are supposed to listen to him criticize a President who has been in office for three years for not being prepared? @ANDmagazine #FireFauci #FauciFraud,fauci,AGAINST,neg
#nursinghomes and #longtermcare had the most #deaths of #coronavirus   @OANN  Everything was obvious from the beginning and still #DrFauci #GovernorDeath #GovernorAndrewCuomo forced them in those facilities! Public officials don't want to ADMIT! YOU KILLED THEM. R/T,fauci,AGAINST,neg
@realDonaldTrump  This interview is #EXPLOSIVE!!!    #DrJudyMikovits #exposes #DrFauci #fraud #theft #greed #corruption #AIDS #viruses #Covid19 #CoronaVirus #Q #QAnon #QArmy #MAGA #KAG #DigitalSoldier #Patriots #GreatAwakening #WWG1WGA #Anons #QPatriots #GodWinsInTheEnd #truth,fauci,AGAINST,neg
Boy. Fauci choked. Saving millions of lives across multiple decades? Easy.  Throwing from a mound with the weight of a nation on you? Apparently hard. #FireFauci,fauci,AGAINST,neg
Whatever happend to Dr. Death Fauci? Hospitals will be overwhelmed! #COVID19 #coronavirus #DrFauci #Plandemic,fauci,AGAINST,neg
@RealEye67473465 😂sounds accurate. But don’t assume -he may have been a trial candidate for the Gates Covid vaccines. #GatesofHell #closethegates #FireFauci,fauci,AGAINST,neg
@MSNBC @Yamiche Fauci has a history of arrogantly misleading people since HIV started when he insisted there would be a quick cure and recently when he insisted masks are ineffective. #FauciFraud,fauci,AGAINST,neg
@realDonaldTrump Keep pounding that pulpit!!! And #FireFauci,fauci,AGAINST,pos
Fauci was all over the news saying #COVID19 wasn’t a threat to Americans in late January he’s a Clinton sycophant #FireTrumpNotFauci you know if he was a republican doc you wouldn’t give a f*ck leftists care more about politics than ppl dying get over yourself #FireFauci,fauci,AGAINST,neg
"@WashTimes Given how wrong Dr Fauci was during previous pandemics (SARS, etc) going back almost 40yrs he might just be a quack milking the moment (bad enough) but given his noted love &amp; support for Hillary Clinton he might be trying to steer Trump into political suicide #COVID19 #DrFauci",fauci,AGAINST,neg
@realDonaldTrump I see Fauci is no better at pitching than he is practicing medicine. #FireFauci,fauci,AGAINST,neg
Please @TuckerCarlson invite Dr. Stella Immanuel on your show very soon...   #FauciTheFraud  #FireFauci,fauci,AGAINST,neg
"#DrFauci is now featured on every Trump Covid-19 Shitshow. He seems to be loving the exposure. He's starting to give Trump blow jobs, too. Perhaps someone should give him Rick Wilson's admonition.  I don't trust cheerleaders, even those with a trustworthy history.  #Covid19",fauci,AGAINST,neg
"@thehill This either idiot or liar.  You have to pick one, is a joke. So serious but he is on the news, doing cover shoots and throwing out baseballs at openers?? If this was so serious he would be locked in his house. But he isn’t. He rips off his mask after every interview #FauciFraud",fauci,AGAINST,neg
I could use everyone’s help!!! My small city in Iowa is trying 2 shut down &amp; the ERs r EMPTY! @CityOfDubuque @dbqschools @KCRG U R NOT LOCKING US DOWN &amp; CLOSING SCHOOLS W/OUT A FIGHT! #MAGA #KAG #WWG1WGA_GLOBAL #Patriots #PatriotsUnited #America #Iowa #COVID19 #FauciFraud,fauci,AGAINST,neg
"@John_Sevigny We are finished with Fauci.   We are finished with him dictating the future of America and our freedoms.  We are finished with his 24/7 fear porn and false projections.  And he STILL has yet to mention the most common sense ways to boost your immune system.  Seriously, #FireFauci",fauci,AGAINST,neg
@shaunking And yet #randpaul couldn’t be more right. Fauci cannot and is not the one overarching decision maker with a disease we’ve never seen and still are trying to figure out. Let’s not pretend his history is spotless sorry #DrFauci #COVID19 #randpaul,fauci,AGAINST,other
"@SailFree @TomFitton Even #Fauci #FlipFlopped on #WearAMask.  First, he said not to ... they're not necessary.  #FlipFlop #DrFauci",fauci,AGAINST,neg
@realDonaldTrump People need to get their haircut and nails done. You're ridiculous!! I'm not voting for you !! You have completely lost your conservative values. You need to fire #DrFauci . You need to be mad at #DrFauci @VP @FoxNews #COVID19,fauci,AGAINST,neg
"@CathyJoeGPT @chuckwoolery He advised against travel ban from China early. Thank goodness Trump has great instincts.   Says Masks don’t work. Then says wear a mask, Even though it’s a fact that surgical masks (much less cotton covers) don’t block #ChinaVirus - read the warning on the box.  #FauciTheFraud",fauci,AGAINST,other
I’m guessing now that after the riots with their mass gatherings are over it signals that the coronavirus lockdown has ended and everyone is going back to work? #COVID19  #DrFauci  #COVID  #California,fauci,AGAINST,neg
"@realDonaldTrump @CDCgov @VP #DrFauci in retrospect, do think it would have been a good idea to just lie  &amp; say Covid-19 was like “The Happening Be nice to plants, social distance &amp; those actors the nut jobs talk about that stage mass shootings could just pretend to drop dead.",fauci,AGAINST,neg
"""Wearing a mask actually activates your own viruses."" ~ Dr. Judy Mikovits  #CoronavirusUSA #facemasks #propoganda #Fauci #FauciFraud",fauci,AGAINST,neg
Fauci shoulda been discarded by the president 4 months ago. Listening to him might be the biggest mistake of his presidency #FireFauci,fauci,AGAINST,neg
so let me get this straight  #DrFauci told us masks dont work.  #DrFauci told us masks do work.  #DrFraudFauci admitted he is a liar.  Dr. Fauci can kick rocks.,fauci,AGAINST,neg
@2ndfor1st @debnantz #FireFauci he is not working int he best interest of the health and well-being of Americans. He is closely tied to industry and doesn't speak of #vitaminc which is being used in China and NYC to cure. #coronavirus #FireFauciNow,fauci,AGAINST,neg
@DrTessaT He’s a squirrelly little man who needs to make his mark in life. #firefauci,fauci,AGAINST,neg
@EpochTimes And here he is with a mask on butt his nose uncovered.   Do as I say and not as I do #FauciTheFraud,fauci,AGAINST,neg
"#TrumpPressBriefing  'Trump's May 1 target too optimistic for U.S. coronavirus reopening, Fauci says'  #DrFauci scourged himself yesterday to try and appease Kim Jong-Trump but today he's trying to get in trouble again by the looks of it!",fauci,AGAINST,neg
@ProjectLincoln @emulvey2001 @DrJudyAMikovits taught us what kind of person #Fauci really is. #Plandemic #FauciTheFraud #FireFauci,fauci,AGAINST,neg
I 100% refuse to take a COVID-19 vaccine. You cannot make me. And if you think you can you can fuck yourself 😊 Fuck you #BillGates fuck you #DrFauci,fauci,AGAINST,neg
"#DrFauci hopes baseball season can happen for the country’s “mental health.Meanwhile, the 68,000k dead Americans more than fill a baseball stadium.  That is messing up my mental health. #coronavirus",fauci,AGAINST,neg
@SheepDuster Oopsie...Forked tongue #Fauci speaks some truth while pushing @BillGates &amp; @WHO  #COVID19 vaccines 4 all #CrimesAgainstHumanity #arrestbillgates #FireFauci,fauci,AGAINST,neg
Cmon #DrFauci how’s the “curve bluntinggoing? #coronavirus #COVID19 @CNN - doesn’t look promising given current numbers.,fauci,AGAINST,neg
@Barnes_Law And suicide drug addictions - isolation is a killer. When in the history of our country have healthy people been locked down? #Fauci #FauciTheFraud,fauci,AGAINST,neg
"@OrangeCoFL @OCFLMayor 🤔Fauci published on 3/26 (NEJM) that Covid-19 ""more akin to a severe seasonal flu""  🤨Yet advises all states shutdown 3 days later?  👿He's also on the Leadership Council of the Gates Foundation  🤡He's a FRAUD - #FireFauci",fauci,AGAINST,neg
@chuckwoolery Easy for Dr Fauci to shut us down. He’s still getting a pay check   I say cut him off form his pay. #FireFauci,fauci,AGAINST,neg
@Barnes_Law I am certainly not shocked by this news.  #FauciFraud  #FireFauci,fauci,AGAINST,neg
"Fauci is pathetic. He makes me sick. Liar, fraud, clintonian #FireFauci",fauci,AGAINST,neg
#DrFauci is severely compromised. His inability to contain this epidemic is due to his investments in bio labs that produce vaccines! #COVID19 #@realDonaldTrump #MAGA2020,fauci,AGAINST,neg
"Don't listen to Trump or Fauci,Fauci lied about mask in the beginning,he won't tell Trump to F off and tell america what they need to hear which is a violation of oath to protect human lives,and Fauci boss Francis is no better as well as Birx,get real people!#IStandWithFauci",fauci,AGAINST,neg
I've been noticing a trend lately -- people are breaking out with acne and infections all over their faces from the mask usage. And that is just the tip of the iceberg of the potential effects of masks. The CDC &amp; Fauci are evil. #FireFauci,fauci,AGAINST,neg
"@KamalaHarris @JoeBiden Over 32,000 New Yorkers have died from coronavirus and Dr. Fauci calls it the model that all states should follow.  Let's end it now. #FireFauci",fauci,AGAINST,neg
@JazminBlue @realDonaldTrump Fauci has a financial interest In the vaccine.  He stands to profit handsomely from this. #FauciTheFraud,fauci,AGAINST,neg
@RudyGiuliani Terrible man!!! #FireFauci #FauciFraud,fauci,AGAINST,neg
"Bill Gates wants to create the Coronavirus vaccine and make TRILLIONS. But, he wants to FORCE us all to take it? Wonder why his “minions#DrFauci #DrBirx are down playing #Hydroxychloroquine? It costs .10 cents a pill. It’s off patent. OPEN YOUR EYES TO THE TRUTH. MONEY 💰",fauci,AGAINST,neg
@Phreadys Hell no! I trust a rabid dog more than I trust this guy! #FireFauci,fauci,AGAINST,neg
#istandwiththepresident but not for much longer.  End this #COVID19 batshit insanity now.  Tell #DrFauci big asskisser if Hillary to give up his god complex,fauci,AGAINST,neg
When did #DrFauci get elected? We don't have unelected bureaucrats running this country do we? #coronavirus #lockdown,fauci,AGAINST,neg
"@JuddLegum Dream F’ing Weaver Judd LOL 😂, masks do not work for how small the virus particles are, not even a N95! It’s all a radical left hoax in an election year! Period!#Fact #Redwave #FraudFauci",fauci,AGAINST,neg
How many #coronavirus patients has as #DrFauci or #DrBirx personally treated? 1?? 2?? None??? Zero??  Yet the World Listens: They have no hands on knowledge of #COVID19 only DOCTORS with REAL PATIENTS have KNOWLEDGE!! #SaturdayVibes #SaturdayThoughts,fauci,AGAINST,neg
"@realDonaldTrump I know you think #DrFauci is on your side, but boy are you ever wrong. You're playing right into his hand. If you continue to listen to his partisan hacks you will not be voted into office again. #ReopenAmericaNow #leadership #COVID19",fauci,AGAINST,neg
4000 American deaths overnight due to #COVID19? #Bullshit.   We the people are being played by powerful people including @nytimes @ABC @CNN @NBCNews @WHO @BillGates.   At the end of this @POTUS and the @GOP need to investigate this event including #DrFauci’s complicity,fauci,AGAINST,neg
@FoxNews on the weekends is complete and utter BS... About to drop @FoxNews like the rest... #weekendvibes #Fauci #fauciisaRat #FireFauci,fauci,AGAINST,neg
"@LeahR77 Yeah, no conflict of interest with any of these “health officials Nothing to see here people... #FireBirx #FireFauci",fauci,AGAINST,neg
@AP Georgia governor Kemp is the greatest leader in America right now. He opened 19 days ago and proved it can be done. True leader and he took all the heat. #COVID19 #FauciFraud,fauci,AGAINST,pos
Fauci had been wrong so many times and I'm appalled at the comments by the Leftists supporting him. Do they not see his conflicts and that he's a political animal going WAYYY back before Trump ?  Wake up guys. He's a DC player. He's got an agenda. And he's been busted. #FireFauci,fauci,AGAINST,neg
@theblaze @realDonaldTrump have u not realised that Fauci isn't on ur side but the lamestream media's side??? He's hurting the country!!!! #FireFauci @VP #FireFauciNow,fauci,AGAINST,neg
@realDonaldTrump Fauci is always touching his mask. He is an idiot who has watched the health of Americans decline in his decades as a bureaucrat. #FireFauci,fauci,AGAINST,neg
@Acosta This guy is a vaccine hungry swindler. He's a totalitarian nazi who has no regard for US lives. #FauciTheFraud,fauci,AGAINST,neg
@EyesOnQ Setting up the NWO for mandatory vaccines. We see through your BS #FireFauci,fauci,AGAINST,neg
"@KOCOAbigail maybe a better story to air would be the Giants pitcher chose to stand during the national anthem, or maybe the great Dr. Fauci had his mask down and lied about taking a drink.  #OpenTheSchools #FauciTheFraud",fauci,AGAINST,neg
"#DrFauci the ""certain populations"" narrative surrounding #covid19 is very disconcerting.  How many of that population are we willing to let die for the greater good?",fauci,AGAINST,neg
@ProjectLincoln @realDonaldTrump @gtconway3d @reedgalen @NHJennifer @madrid_mike @SteveSchmidtSES @RonSteslow @jwgop @TheRickWilson @realDonaldTrump get out let the professional handle the problem. We don’t need drama and suspense like if this is a TV show. We need #DrFauci to open this #coronavirus briefings with facts not LIES.,fauci,AGAINST,neg
@Change my bet...we could get 10 times that number to sign a petition showing mistrust in Dr. Fauci.   #FireFauci,fauci,AGAINST,neg
@realDonaldTrump I have CURED Aids! Stop having unprotected SEX with everything and everyone.. #DrFauci has took 40 years on this.. SIMPLE fix in one post.. #AIDS #COVID19 #Pandemics,fauci,AGAINST,neg
"I love how #DrFauci and all these health professionals tell us to stay home with masks on as they run around all day , no masks on , right next to each other and are fine? #COVID19",fauci,AGAINST,neg
@VeachChristi @brianstelter @mkraju @realDonaldTrump @JoeBiden Doesn't anyone see that politicians in general just divide us? Fauci has conflicts of interest with #bigpharma and he needs to be removed #firefauci,fauci,AGAINST,neg
@JaniceDean #DrFauci is hiding in his #SafeSpace on a #DemPlantation. His #DemSlaveMasters told him to start keeping a lower profile after he screwed up everything he said abt #COVID19 &amp; #Hydroxychloroquine + Zinc. #Dems have moved on to #Rioters &amp; #Anarchists.,fauci,AGAINST,neg
@UncleRobTrump Hell no! She's creepy &amp; so is Fauci. #FireBirx #FireFauci,fauci,AGAINST,neg
@LegendaryEnergy Just see how corrupt Fauci is by going to bitchute and watching Plandemic the movie.  YouTube removed it. #FauciTheFraud,fauci,AGAINST,neg
@thehill Fauci is a fraud. 80 years old. How did he live this long without all of the shots he wants to give you. Paid by Bill Gates. #FireFauci,fauci,AGAINST,neg
"@ElijahSchaffer @GavinNewsom Throw #DrFauci in there, too. He said in March #masks important but to “make yourself feel better.#WAKEUP people! You’re being conned and controlled by evil intentions. But for god sakes, #GetBackToWork and #GetBackToSchool. Be responsible adults.",fauci,AGAINST,neg
@CBSNews Now do Sweden! #FireFauciNow #FireFauci,fauci,AGAINST,neg
