Text,Target,Stance,Sentiment
@KateBrownForOR Yes! This should include educators being asked to return to the classroom in the middle of a pandemic that is not under control. Schools must be online only until we have testing and tracing fully in place. #teachersareessential #WeStandTogether4SafeSchools #NotMyKid #NotMyChild,school closures,FAVOR,other
"When @PressSec Kayleigh McEnany was pushing @realDonaldTrump's agenda to reopen schools, did I really hear her say, “The science should not stand in the way of this""?  Or am I drunk, high, in a coma...?  #kayleighlies #TrumpFailsAmerica #TrumpKillsUs  #MAGA #SchoolsMustShutdown",school closures,FAVOR,neg
Why are schools still open????? Mr President you and your cabinet are bloody clueless #SchoolsMustShutdown,school closures,FAVOR,neg
"@realTiffyCat @scdhec I pray that SCDHEC stays transparent. I heard today that our incompetent governor is directing SCDHEC to change the way they report their numbers. to not give people enough information, so McMaster can do Trump’s bidding in opening our schools without restrictions.#NotMyChild",school closures,FAVOR,neg
"As a teacher i really dont like the fact that parliament is closed and we are expected to go to school and  be exposed to dangers of covid-19 everyday. This is like sending your chicken to the dogs, while u watch the show and relax🤥🤥 #SchoolsMustShutdown",school closures,FAVOR,neg
@thomaskaine5 COVID cases down to next to nothing Safe vaccine Effect treatment for those who get it  Then and only then can we talk. Until then #notmykid #NotMyChild,school closures,FAVOR,neg
so british schools will shut down after 2cm of snow but not for the coronavirus which is otherwise going to affect 70% of our population at least? makes sense #CloseTheSchools,school closures,FAVOR,other
"The Pharma Executives testifying about the ""vaccine"" live = They have said that they are concerned about sending children back, even after the vax, because we don't know the Pediatric implications yet. - BIG PHARMA IS WORRIED. Let that sink in for a sec. #COVID19 #NotMyChild",school closures,FAVOR,neg
"@AprilDRyan I have no children but am friends with numerous teachers and librarians. Although they desperately want to return to schools, they don't think returning now will do anyone ANY favors. They are also outraged that the fed did NOTHING to stop or plan for this.   #SchoolsMustShutdown",school closures,FAVOR,neg
"Coronavirus has shut down all private universities across NYC, but all CUNY schools are still open. This is wildly irresponsible considering CUNY students are lower income, &amp; more likely to not have insurance. This is what a war on the poor looks like. #CloseTheSchools",school closures,FAVOR,neg
"@JoeBiden So again, you're going to ignore what's happening in Portland, OR how unauthorized Federal agents are abducting citizens and detaining them without cause? Or are we supposed to also forget that you are in favor of opening schools back up? #PortlandUnderSiege #SchoolsMustShutdown",school closures,FAVOR,neg
When you want you’re school to cancel classes but then you realize you’re from Ohio 🤡🥰🥰 #SUNY #coronavirus #CoronavirusOutbreak  #CloseTheSchools,school closures,FAVOR,neg
Hey @RepValDemings what are you doing to help central Florida teachers in @OrangeCoFL to stay safe this school year? @JerryDemings doesn’t seem to want to take responsibility for closing the county and keeping kids and teachers safe.  #COVID19 #SchoolsMustShutdown,school closures,FAVOR,neg
"waiting until we have the first case of Covid-19 in the @NYCSchools is the height of stupidity! @NYCMayor should close the schools now, before anyone tests positive and spreads it through their school and on the buses/subways.  #CoronavirusOutbreak #CloseTheSchools",school closures,FAVOR,neg
@Youtube01829362 @_Azriell_ @CharlesMunn1 @MadDemSocialist @LevonSiler Are you a teacher? You think that will happen? It will not. Children tend to not listen in school from my Teaching pre-3rd then older 7th. I can't get behind your logic at all. Teacher will spend the day Keep your masks on wash your hands..not so close..unbelievable. #NotMyChild,school closures,FAVOR,neg
"@fred_guttenberg @donwinslow @JoeBiden It's not only about children. It's also about what they are going to bring home. It's also about adults, parents, esp. grandparents and so on. Look at Israel. They opened the schools and next thing was an explosion of cases among children AND adults. #NotMyChild",school closures,FAVOR,neg
"@Sometyme1 @donwinslow From my understanding, they are happy to sacrifice OUR children because many of these people don’t have their children in public schools. If they did, they might be more sympathetic, though on second thoughts, probably not. #NotMyChild",school closures,FAVOR,neg
"Spent two hours at the supermarket, parking, figuring out what to buy when whole sections were empty, and waiting to pay. Definitely not one person per four sq metres. Not the case at my kid's school either. #COVID19 #CloseTheSchools",school closures,FAVOR,neg
There are very few events in life that can cause a systems collapse.  #Coronavirus pandemic is one of them.  @NYCMayor needs to act with greater sense of emergency and cancel everything.  #shutdownNYC #CloseTheSchools,school closures,FAVOR,neg
"We not saying schools should close forever nah,they should at least take a break to recover until the 2nd week of August.The aim is for the harsh winter conditions to pass then things can get back to normal.We will try by all means that our children comply😷. #SchoolsMustShutdown",school closures,FAVOR,pos
@Rschooley @Souldiva72 Not testing the theory on any child of mine. #NotMyChild,school closures,FAVOR,neg
so glad my jurisdiction is doing distance learning and not sending my children back to the coronavirus box in the fall. I'm just out of chemo so I might as well lay down in the road outside of the school and wait for somebody to run me over if they went back #NotMyChild,school closures,FAVOR,pos
I don’t get why they are waiting for coronavirus to get to schools before closing them. The spread will be much worse when it reaches the schools so closing before that can happen is the only logical way to combat it #CloseTheSchools,school closures,FAVOR,neg
Many people are asking if Barron is going back to school. Of course not. I care about HIS life. A little. Believe me. #SchoolReopening #schoolchoicenow #coronavirus #COVID #Covid_19 #COVID9 #OpenSchools,school closures,FAVOR,pos
"I'm YOUTH Brigade we have not been paid at that time we risk our lives to make sure that for those schools open are safe for kids by sanitizing classes and kids before and after school, taking temp, maintaining social distancing and wearing masks #PayBrigades #SchoolsMustShutdown",school closures,FAVOR,pos
@donwinslow So glad Dekalb County schools doing virtual cause going back to school during this mess!?! #NotMyChild,school closures,FAVOR,pos
"How about instead of endangering children, you give some money to education and fix our schools' horrible technology infrastructure so they can do the same things from home.  #NotMyChild",school closures,FAVOR,neg
@drdavidsamadi @Acosta There's a vas deferens between Urology and Infectious Disease specialities. The science is clear that it's not safe to reopen schools. This is genocide and YOU should be ashamed for promoting the WH talking points and not facts. #NotMyChild,school closures,FAVOR,neg
"No one has ever come up with a real plan for what happens when a student, teacher or staff member tests positive or dies from COVID-19. Do you close the school? Do you send the kids in knowing one of them may have contracted it?   #CloseTheSchools",school closures,FAVOR,neg
@News24 That's not a good idea for schools to open its cold now n Corona works when it's cold so please man not now ...#SchoolsMustShutdown,school closures,FAVOR,neg
@donwinslow Trump is like the mayor of Amity Island in the movie Jaws. Demanding schools open is like demanding the beaches open #NotMyChild,school closures,FAVOR,neg
Schools won't shut down because the government is if certain the problem is with alcohol and cigarettes #SchoolsMustShutdown,school closures,FAVOR,neg
"@PressSec Show us the science that children and staff are not in harm's way if schools open.&lt; All of it, as I know you hate cherry picked data.&gt;   Cases are skyrocketing. Schools are *not* daycares. #NotMyChild",school closures,FAVOR,neg
@ParTroyHills @TroyHillsSchool if u have an employee who has come in contact with coronavirus why would u let students come in contact w/them or anything they touch &amp; risk spreading it #coronavirus #bettersafethansorry #CloseTheSchools,school closures,FAVOR,neg
Unless the so called madam minister Angie gets infected by the virus that the only way she'll finally gain her conscious and decides to close schools if not then she'll want to sacrifice our children for their own amusement we should protest if we have too!!! #SchoolsMustShutdown,school closures,FAVOR,neg
"@JohnCornyn Pipe down until you get us testing, PPE, and safety measures in the classroom. You want us to go, John? Your kids go first. #NotMyChild",school closures,FAVOR,neg
@hartfordcourant Reopening schools in a few weeks... will teachers be eligible for workerscomp when COVID infects us? I’m heading back in a few weeks with protections like “recommended distancing when possible Who will sub for sick teachers? This is crazy. #NotMyKid #NotMyChild,school closures,FAVOR,neg
"So private schools are taking decisions to close. Not public schools? Viruses don’t discriminate. Viruses don’t care about your bank balance. Viruses don’t care if you went to Hillsong conference, or the football or to school. #COVID2019 #COVID19Aus #coronavirus #CloseTheSchools",school closures,FAVOR,neg
@PressSec If you “follow the scienceit does not take you to “open our schools.If that morally doomed infant you spawned was old enough to attend school you know damn well you’d keep it home. See #NotMyChild,school closures,FAVOR,neg
@donwinslow @PressSec says that the administration won’t let science stand in the way of opening the schools.   This can not stand.   #NotMyChild,school closures,FAVOR,neg
"@DarrenSproat @PremierScottMoe In 5 weeks, the Premier plans to move kids to the front lines, unprepared.  #CloseTheSchools",school closures,FAVOR,neg
C’mon Governors!  Don’t let DJT dictate and threaten you! Get your heads together and refuse to open schools at this time.  What? Is he going to cut off school funding to half the country? That is not how one wins an election!   #NotMyChild,school closures,FAVOR,neg
"Los Angeles County is still in Scenario II; therefore, BUSD is faced with a Hobson’s Choice. Our students, teachers, and staff have to wait for at least one person to become infected with Coronavirus before we can close schools. #CloseTheSchools",school closures,FAVOR,neg
@ChuckGrassley @realDonaldTrump Then why are schools being forced to open if he is so caring? #SchoolsMustShutdown,school closures,FAVOR,neg
"Definitely keeping my kids home until there is a tested, wide spread vaccine. #NotMyChild",school closures,FAVOR,other
"No vaccine, no school!  Kids are required to show vaccine records to set foot on any public school campus. Now we are letting that slide so they can pass around COVID and risk dying?   #NotMyChild",school closures,FAVOR,neg
"@MaryEllenKlas @GovRonDeSantis FL #Covid19 cases are going ⬆️ not ⬇️. @GovRonDeSantis re-evaluate that. The workers within the school system are mainly in the ""high risk"" Bus Drivers, Teachers, Aides, Administration, Custodial, and support staff.  #SocialDistance in already overcrowded classes?? #NotMyChild",school closures,FAVOR,neg
"""Schools will now be the experiment,"" Carroll says. ""We're going to see a bunch of schools open with varying levels of control, and then we will see what happens."" See what happens? Our children dying is not an experiment.! #NotMyChild",school closures,FAVOR,neg
"@TessEractica @NotSteveOkay @VABVOX @KoriWasinger @ABC I saw that. This is yet another reason why we can't open schools. These anti-mask folks ruin gains made, even work in schools and have kids. No way would I want my kid sitting next to some whacked out anti-mask kid or get an anti-mask teacher. #NotMyChild",school closures,FAVOR,neg
Riddle me this...the government has been so hell bent on vaccinations not allowing kids to attend school until they’re updated..we don’t even have a fucking vaccine for COVID so why does this moron and his negligent administration want to reopen schools?? #NotMyChild,school closures,FAVOR,neg
To slow the spread of the #CoronaVirus #COVID19  #CloseTheSchools #CloseTheSchools #CloseTheSchools #CloseTheSchools #CloseTheSchools #CloseTheSchools #CloseTheSchools #CloseTheSchools #CloseTheSchools #CloseTheSchools #CloseTheSchools #CloseTheSchools #CloseTheSchools,school closures,FAVOR,other
"@MotherJones Schools are petri dishes for any infection like flu .Any study that has been done abt kids is flawed because we protect our children,since March they have not been interacting with other kids. Reopening will cause outbreaks.Teachers,Staff,families  will be affected #NotMyChild",school closures,FAVOR,neg
If u ain’t sick we all finna have a ton of time to stay home and workout because of quarantine. Become a skinny legend 👏🏼 #coronapocolypse #COVID2019 #coronavirus #CloseTheSchools,school closures,FAVOR,pos
THE ONLY ONES RUSHING TO OPEN UP SCHOOLS DON’’T GIVE A DAMN ABOUT THE KIDS OR EDUCATION. IT’S POLITICS  #NotMyChild,school closures,FAVOR,neg
"@eNCA @SABCNews only PUBLIC schools will be closed??? What happens then to the PRIVATE school kids, are they not prone to contracting COVID-19, or are they moving their learning online? What then of the POOR kids??? #SchoolsMustShutdown",school closures,FAVOR,neg
"The Republicans didn’t care about gun violence in our schools, why would they care about a virus! #NotMyChild",school closures,FAVOR,neg
"So, Republicans want to move their stupid convention outdoors, but kids should go sit in schools?  #NotMyChild",school closures,FAVOR,neg
@BorisEP @JoeBiden This footage was filmed during the last week. This is @realDonaldTrump America and it is terrifying. I’m not facing the #TrumpsGestapo but I am facing @CherokeeSchools opening with no face mask requirement or social distancing plan. #TrumpVirus #SchoolsMustShutdown,school closures,FAVOR,neg
"Kids go to school so they can learn, not so you can work. Not so they can die. #COVID19 #SchoolReopening #SchoolsMustShutdown",school closures,FAVOR,neg
"@JohnCornyn And what exactly are you doing to make schools any safer, Senator?  Teachers and students need PPEs and testing.  Most school don’t have nurses or even money for sanitizers and tissues. You want all kids going back to school without safeguards?  #NotMyChild",school closures,FAVOR,neg
"People saying that schools and the economy could already be opened, with significantly less danger and financial distress, if we just handled the virus as well as most other countries are missing the point! COVFEFE! @realDonaldTrump #NotMyChild",school closures,FAVOR,neg
"@MarilynTatman You're so right. In Europe we're looking how to organise alternated classes (half), 1way paths, alternated meals. Big issue: cleaning everything in between! Masks compulsory. Easier with elder kids. Online teaching enhances social  groups, so not the only solution. #NotMyChild",school closures,FAVOR,pos
Option of homeschooling is for the rich. Not for the poor. You gave Us no choice. Then you say if they don’t go to school there wont be be space for them next year 🤷🏼‍♀ What choice or options are there? #COVID19 #angie #LockdownSA #SchoolsMustShutdown,school closures,FAVOR,neg
Kids need to brave the pandemic and return to school ASAP so future Republicans can also have educated people to ignore. #RepublicansAreKillingUs #RepublicansAreDestroyingAmerica #RepublicansAreTheProblem #COVID19 #SchoolsMustShutdown,school closures,FAVOR,neg
"@DrZweliMkhize This thing is bad, I knew of someone I was traveling with , that passed away, the guy was never off-sick, healthy and all. Covid is shit...man. And schools are still open @angie_motshekga #SchoolsMustShutdown",school closures,FAVOR,neg
Why is it so important for the Department of Education to open schools na bethuna because thina as parents of these kids the ones who will benefit most from thier education we say they must stay home.#SchoolsMustShutdown,school closures,FAVOR,neg
My daughter is a SLP working in public schools. I do not want her to be exposed to COVID everyday and risk our lives for an agenda from the trump regime. #NotMyChild,school closures,FAVOR,neg
@GovRonDeSantis There's a bunch of Charlie Manson's running around. Don't leave your life in these killers hands. And do not sacrifice your children for these murderers!  #WearAMask  #NotMyChild,school closures,FAVOR,neg
"If I wear a mask while teaching VCE students, I don't know how I'm supposed to speak clearly. Moreover, I expect that many parents will keep their kids home. Remote teaching is optimal right now, more than it ever has been. #CloseTheSchools",school closures,FAVOR,pos
"@MarkDice @Acosta The science is not ""on our side."" They keep saying countries which have reopened schools, but those countries have managed the virus, where have not! We are currently averaging 62K new cases a day. She even says we are the outlier. Yeah because Trump F*cked this up! #NotMyChild",school closures,FAVOR,neg
"@CDCgov We should all be terrified that @realDonaldTrump is blocking @CDCgov from testifying on reopening schools. He’s sacrificing the lives of kids, teachers &amp; school staff &amp; he doesn’t want us to know. This. Is. Happening. #NotMyChild",school closures,FAVOR,neg
"@AprilDRyan California, Bay Area (San Mateo). Rising Covid numbers. Daughter is Soph. HS, wife is a 1st grade teacher. So stressful April. IMHO, County re-opened to fast. People still don't want to wear mask. No vaccine in SIGHT! GOP is a bunch of a$$holes #SchoolsMustShutdown",school closures,FAVOR,neg
@dougducey It is unsafe to open schools in 4 weeks.   We can almost guarantee you will not follow the science but follow Trump down the rabbit hole again.  This time you can take that trip alone.  #NotMyChild,school closures,FAVOR,neg
"@B52Malmet Well, that says it all! #StayAtHome #SchoolsMustShutdown",school closures,FAVOR,other
"All the schools out there really waiting for someone to get the virus just to confirm this ""corona virus"" is real. There are LITERALLY children under the age of 5 that go to school  #CloseTheSchools",school closures,FAVOR,neg
So. What are we MISSING while Donald &amp; betsy promote reopening schools?  Tax returns? Rigged 2016? Rigged 2020? The siphoning off of USA $$$ to Russia &amp; China?   MARY TRUMPS BOOK?   Donalds escape hatch getting readied?    #NotMyChild,school closures,FAVOR,neg
"@nycjim @PressSec Science is based on FACTS  Not Figures Not Corporations  Not Political Agendas  And not for negligent, corrupt criminals who want to jumpstart economy to work their campaigns.  Schools should be closed until there is a vaccine.  This is Our Children  Not Products.  #NotMyChild",school closures,FAVOR,other
"@marcorubio There is no absolute here.  Kids need schooling which is education, not ""need to go back to school"" which is a place.  The cost of life outweighs the cost of being at a place every time. Stop word-smithing your way around an issue that could kill thousands.  #SchoolReopening",school closures,FAVOR,neg
@drcarachrist you commented that kids are not spreaders and less susceptible but many countries have had to close schools because of spread.  You need to research more before speaking. #NotMyChild,school closures,FAVOR,neg
America is so used to children being gunned down while AT SCHOOL that it seems very easy for them to ready for #COVID19 deaths that are coming for the teachers/students/their families as American schools are being FORCED to reopen for in person education!#SchoolsMustShutdown,school closures,FAVOR,neg
@GOP @realDonaldTrump How can a child dream when dead? #schools #SchoolsMustShutdown,school closures,FAVOR,neg
@Themftruth3 My child will not be going back to school next month.   Incidence of COVID is 10x more now than it was when schools here (Connecticut) closed on March.   #NotMyChild,school closures,FAVOR,other
"Now stop calling them schools, colleges, universities because they are test centers now. You have to teach at home &amp; schools just to rate excellent, good, poor. Honestly, I am speaking after experience of children education. Therefore, make everything online. #SaveOurSchools",school closures,FAVOR,other
@csheets44 @GovMikeDeWine My daughter goes to Dayton public schools and last year she had to sit in science class with no teacher the entire year. They gave them a packet and left them alone for the day. How will this year look??? This is going to be a disaster. SMH #NotMyChild,school closures,FAVOR,neg
What about the kids are being forced to go back to school because their parents are virus/pandemic deniers? Our kiddos are more aware than some give them credit for. That’s not an environment that promotes learning. That’s an environment that can create PTSD. #CloseTheSchools,school closures,FAVOR,neg
"@MinnesotaDFL Huh. Not to many, compared to all the worried parents, schools,teachers,and staff. @mngop , you don't even meet in person and hold legislative hearings on line. #SchoolsMustShutdown",school closures,FAVOR,neg
@murpharoo @David_Speers How the hell are kids meant to practice social distancing in classes of 40 kids? No hand sanitizer or even hand soap in toilets. #Morrison is making a mockery of #SocialDistancing #morrisonmixedmessages #CloseTheSchools,school closures,FAVOR,neg
"In this critical time of Covid-19 pandemic outbreak where every parent was worried about their child's future, the initiative of adopting online education is appreciable &amp; a blessing in disguise. #SaveOurSchools",school closures,FAVOR,pos
"Teachers are already underappreciated and paid nothing as it is. Now teachers are expected to fight a deadly disease like #Covid19 ? Teacher lives matter, student lives matter, black student lives matter. All lives matter. Teachers and students are not an experiment #NotMyChild",school closures,FAVOR,neg
"#schoolsmustshutdown You just closed/banned alcohol,the reason was/is you are protecting us from Covid 19 because it's extremely increasing everyday yet since schools re-opened teacher's and learner's have added to the  increasingly number #pleaseprotectus #SchoolsMustShutdown",school closures,FAVOR,neg
"CSUN, do the right thing and protect your students! What are you waiting for?????? Other Universities are allowing their students to have the option to take classes on line... WHY CAN’T YOU??? @csunorthridge #CSUN;#COVID19;#CloseTheSchools",school closures,FAVOR,neg
I support online #school for my children as that is the new normal in the current turbulent times. Don’t try to ruin schools and education #SaveOurSchools,school closures,FAVOR,other
"Closing schools isn't a bad idea considering that majority of rush hour comes from students commuting to class. And the TTC is so congested because of Uoft, Ryerson, and York students. It's dumb tol wait until #COVID19 infects a student before taking action #UofT #CloseTheSchools",school closures,FAVOR,other
My children rarely go out - if they catch Coronavirus it will be from school and I will not be happy if I’m honest - my middle boy has asthma so I am worried for him 😫 #CloseTheSchools,school closures,FAVOR,neg
Every school district should be asking their governors and the mayors and their school boards to give them the facts not opinions on opening the schools did the children. The facts do not back up the hysteria. Children will suffer..#OpenSchools,school closures,FAVOR,neg
Friendly reminder that reopening schools is essentially biological warfare against BIPOC children. #NotMyChild,school closures,FAVOR,neg
#cyrilramaphosa close schools or open Parliament. .#SchoolsMustShutdown,school closures,FAVOR,other
1/ I’ve got a solution. Why don’t then school districts just give us our summer vacation early. We could end school mid March and resume school in mid June if #coronavirus is contained. The 2019-2020 school year could be finished during what would have been... #CloseTheSchools,school closures,FAVOR,pos
"Today our school released their “return to learnplan. The plan is fine, however recent FB postings of school sanctioned activities with no masks &amp; no social distancing makes me pause. I will make whatever sacrifices are necessary for my children to learn from home #NotMyChild",school closures,FAVOR,pos
"@GaydosKTAR Trump has cancelled the RNC Convention in Jacksonville, FL due to concerns about #covid19.   Gov. Doucey extended the closure of Bars, Theaters, Gyms n Pools  But they wants us to send our children to school. That makes alot of sense 🤦‍♂️🤦‍♂️🤦‍♂ #NotMyChild",school closures,FAVOR,neg
"@GEEPENNIN They brag about being the “pro-lifeparty yet are doing nothing to protect our children in their own schools, whether it be from this pandemic or from school shootings - their hypocrisy knows no bounds....#NotMyChild",school closures,FAVOR,neg
okay but it’s abit worrying when hertfordshire has the most coronavirus cases than anywhere in the UK and that’s where you go to college PLEASE #CloseTheSchools,school closures,FAVOR,neg
@Acosta So I guess trumpedo administration is abolishing science in schools. Cuz what it’s the point to teach children science if adults (not all of them but the stupid ones) don’t believe in it. Anyway my daughter is NOT going to face to face school this fall. #NotMyChild,school closures,FAVOR,neg
"If schools don't open funding should go to the parents!?!?  1) They are open, it's virtual 2) Where is the excess capacity for these kids if they leave their current school?  This is as smart as arm the teachers. @EricTrump level smart.  #SchoolReopening #SchoolsMustShutdown",school closures,FAVOR,neg
I am sick to my stomach over the thought that there are districts informing #teachers to update their wills and having both children and teachers sign waivers over dying. We are not at a point of safety to open schools properly. #SchoolsMustShutdown,school closures,FAVOR,neg
"@Joe22143142 @DPACSheffield @amandadewinter @PTE_Campaign @Rachel_deSouza @lehain ...and of course of the 60 schools that have had cases so far, we have no idea how many of these will progress to hospital or death. Our children are being used as guinea pigs. #NotMyChild",school closures,FAVOR,neg
We would all feel very different about schools reopening if we had a goverment that: -Was trustworthy -Had best interest of children as only motivation  -Based on Science  -provided necessary resources to ALL schools -had a National plan   None of these is true   #NotMyChild,school closures,FAVOR,neg
@NBCLA Im scared to go to school #LAUSD needs to stop being money greedy they aren’t thinking of those kids who have low immune system and who can easily catch the #coronavirus and spread it #CloseTheSchools,school closures,FAVOR,neg
"If I'm wrong about schools reopening, all that happens is my son does distance learning for another semester or two. If DeVos is wrong, people die. I'll say it again. #NotMyChild",school closures,FAVOR,neg
Trump said it in his interview with CBS. He wants to open up schools so more people can go back to work to improve the economy.  Then said they don’t want to do it because it will help me.  Sorry nobody is going to sacrifice my grandchildren. #NotMyChild,school closures,FAVOR,neg
@realDonaldTrump The RNC is moving Trump Convention to outdoor space because of COVID but R’s want kids in schools!  #Covidiots #TrumpFailedAmerica #TrumpLiesPeopleDie #NotMyChild,school closures,FAVOR,neg
"How about maga teachers and maga students go back to public schools first, joined by 3rd party voters, ""sitting this election out"" and ""writing a name in"" voters. After one month, we'll reassess in person classroom instruction. Until then, it's online for our kids! #NotMyChild",school closures,FAVOR,neg
"we gotta go back to school, i bet once they start pushing kids back to school, there will be a massive increase in cases. Kinda sad how they still don’t realize we are in the middle of a pandemic where cases are still rising erryday. #SchoolReopening #SchoolsMustShutdown",school closures,FAVOR,neg
"My game on Sunday has been cancelled consisting of 22 players, yet my college of 4,000 people is still open. Makes sense. #Covid_19 #CoronaVirus #CloseTheSchools",school closures,FAVOR,neg
@NorahODonnell @CDCgov @BojorquezCBS This is extremely Frightening news especially with a high number of schools mandating “in-personschool AND the government basically discrediting CDC!!! 😳 Not to mention all of the current civil unrest!!! 😳😳 #PublicHlthDisaster #SchoolsMustShutdown,school closures,FAVOR,neg
"Dear #lausd If I keep my kid home from middle school to keep her safe from #coronavirus #COVID19 it SHOULD NOT count against her as an absence. Please alert families that this’ll be allowed. NOW IS THE TIME TO SAVE LIVES, not when the virus shows up in school #CloseTheSchools",school closures,FAVOR,neg
All I can say is...you better have an ARMY of substitute teachers standing by!! And cafeteria staff...and bus drivers...and janitorial staff. Because having teachers out for weeks at a time is HUGE!!  #TrumpVirus  #NotMyChild,school closures,FAVOR,neg
"@FordThefordster @DannyAShea @vankapro @Jay_V_F_45 My granddaughter lives with me yr 11 HAS to go to school! @DanielAndrewsMP don't you know so many grandparents are bringing up their homeless grandchildren, some with no government assistance! She's been doing very well with homeschooling. #CloseTheSchools",school closures,FAVOR,other
"News station: ""What will parents do if schools don't re-open this fall?""  Me: ""Survive.""  #COVID19 #pandemic #schoolsreopening #SchoolsMustShutdown",school closures,FAVOR,pos
"@joshi_speaks @zoneanthony @anubha1812 For underprivileged government is offering free education, take for one year and when the situation changes shift back to private schools. Also can talk to school and ask for more instalments for payment of fees. Every school is ready to offer monthly instalment #SaveOurSchools",school closures,FAVOR,pos
Shut down schools and continuepaying teachers . You pay people for making children so why not somebody who did not choose to put their life on hold ? #SchoolsMustShutdown,school closures,FAVOR,neg
Public schools will start out with remote learning at the beginning of the school year here in North Texas.  Private schools have not made the same announcement.  So my kid will not be saturated in neither COVID nor smug privilege while learning this year. #SchoolsMustShutdown,school closures,FAVOR,neg
"Trump doesn’t care about the 135,000 Americans that have died on his watch. His cronies have been released from prison due to the coronavirus. Do you really think he cares about our children?#NotMyChild",school closures,FAVOR,neg
"@HoarseWisperer Laura Ingraham has 3 school-age children: Maria, 15, Michael, 12, &amp; Nikolai, 10. Ingraham has not told anyone if her kids will be staying home. (Ingraham works at home due to coronavirus.)  Don’t you want to know her plans for her own children? #GOPkids #NotMyKid #NotMyChild",school closures,FAVOR,neg
"@WHRapidResponse @WHRapidResponse @PressSec  Let's talk about: ""Completely...misleading."" 48 CHILDREN IN STUDY! Study: 3/14-4/10/20 (1 MO). 2019-2020 Influenza Season (6 MO). Their finding w/limitations: limit testing &amp; end of follow-up 15 children still in hospitals. #ScienceMatters #NotMyChild",school closures,FAVOR,neg
"Dear Trump, DeVos and all #MAGA pushing to reopen schools before it is safe,  If are Federal government had taken this pandemic seriously and acted accordingly it would be safe to reopen schools this fall. But they didn't, so it's not.  #NotMyChild",school closures,FAVOR,neg
"-thats the end of it. I'm not risking my grandparents lives over your own greedy needs. you're supposed to keep us SAFE, not put us out in HARM. we are not your puppets for you to throw around and pick up whenever you need something. KEEP SCHOOLS CLOSED. #SchoolsMustShutdown",school closures,FAVOR,neg
Lowkey the only way I’m progressing in education is if they close schools so...who tryna catch it😁 #coronavirus #CloseTheSchools,school closures,FAVOR,neg
But now it’s ok to send them to school meanwhile #coronavirus it’s still infecting anyone  There’s no cure No vaccine No treatment   &amp; something like #WearAMaskSaveALife is a fighting issue  Parents Listen to Science Facts Medical Experts  Your children depend on you  #NotMyChild,school closures,FAVOR,neg
I support pvt schools for continuing with Online Classes during this Pandemic Covid-19. The online classes allows the children to complete their Academic Syllabus of respective standards. Humble Appeal to Hon Government of Gujarat to re-consider its decision. #SaveOurSchools,school closures,FAVOR,pos
"#SchoolReopening why is it so hard for us blacks to work together &amp; be united mare? If we all agreed not to send kids to school, government will be forced to listen &amp; close schools. I say us blacks cause whites can afford good health care #SchoolStayaway  #SchoolsMustShutdown",school closures,FAVOR,neg
We send our children to schools so they get quality education and become something great in future - except being a teacher. And yet one who makes them all is ignored. Irony or hypocrisy? #SaveOurSchools,school closures,FAVOR,neg
I saw my son's high school principal walk down the supermarket aisle in the wrong direction. His daughter corrected him &amp; he was annoyed. This is the man I am trusting to follow CDC guidelines to head back to school? #FloridaCovidEpicenter #Floridacoronavirus #SchoolReopening,school closures,FAVOR,neg
"*whispers* The @GOP isn't trying to win @realDonaldTrump votes by sending your kids back to school with no #COVID19 plan, they're trying to destroy public education by bankrupting and breaking the system by sending it into total chaos when half or more don't show up #NotMyChild",school closures,FAVOR,neg
"Obviously opening schools as usual all across the country is insane and dangerous. However, if you are screaming about closing schools without demanding a solution for parents suddenly without childcare then you do not actually care about parents or children  #NotMyChild",school closures,FAVOR,neg
WHY ARENT U CLOSING SCHOOL FOR CORONA VIRUS. No primary children with weak immune sustem needs this wtf #CloseTheSchools,school closures,FAVOR,neg
"@DrEricDing So basically, temperature screenings are not enough. Asymptomatic spread.  😷  #coronavirus #COVID19  #schoolsreopening  #SchoolsMustShutdown",school closures,FAVOR,neg
Tell me why the GOP convention in Florida can be cancelled due to Covid but schools are ok to open??? 🤔#COVID #mondaythoughts #teacher #SchoolsMustShutdown,school closures,FAVOR,neg
@rena_korb @DemWrite @GovRonDeSantis @americanoreport And to the Florida of California -  @OCDeptofEd wants to send children back to school with no masks and no social distancing so my question is this:  Why would you risk the health and well-being of our children? #NotMyChild,school closures,FAVOR,neg
@billlight74 @DesignationSix This is heartbreaking. Someone not named Trump or DeVos needs to come up with a safe plan or just have all schools online or home school. This is our Future. #NotMyGrandchild #NotMyChild,school closures,FAVOR,neg
"Don't let #COVID19 shut down your school, move your classes online &amp; reach every student. We can organize the right tools for remote education on any level to keep your students and staff safe. Contact us Today. #coronavirus #CDC #Quarantine #schoolclosures #CloseTheSchools",school closures,FAVOR,pos
"Kayleigh McEnany said ""the science shouldn't stand in the way"" of schools opening.  During a pandemic the only thing we should listen to is SCIENCE! My children are not political pawns #NotMyChildren #NotMyChild",school closures,FAVOR,neg
"Our future is in the hands of our children, is not like am saying this because I left school with grade 7 but schools must be closed. #SchoolsMustShutdown",school closures,FAVOR,other
"Even if a vaccine was released tomorrow, I still would not send my child to school!  #NotMyChild",school closures,FAVOR,neg
