Text,Target,Stance,Sentiment
"@jsolomonReports This is a BOMBSHELL!!! CDC says an estimated 20 MILLION Americans have had the virus, most w/ NO symptoms. That lowers the death rate to .62%   WHO said the death rate was 3.4%. That is a huge difference &amp; why it is safe to #OPENAMERICANOW",stay at home orders,AGAINST,neg
@drdavidsamadi Learn to live with it and move on... we need to get back to normal #ReopenAmericaNow,stay at home orders,AGAINST,neg
"@SpeakerPelosi @FaceTheNation Your bill is welfare not going to happen, time to get back to work #OPENAMERICANOW",stay at home orders,AGAINST,neg
@IngrahamAngle Again - another lie with #coronavirus numbers!  When are people going to wake up?   #OpenSchools  #OPENAMERICANOW,stay at home orders,AGAINST,neg
#lockdown kills people !   #OPENAMERICANOW,stay at home orders,AGAINST,neg
@CAgovernor TRACK RECOVERIES SO YOUR FOLLOWERS GET THE WHOLE STORY. WAKE UP PEOPLE OR THE GREAT DEPRESSION IS COMING SOON. DO U THINK THE GOVERNMENT IS GOING TO PAY US TO STAY HOME. 😂😂🤣 hope u like being broke and hungry. #endthelockdown,stay at home orders,AGAINST,neg
@TeamCavuto @FoxNews Screw you and your law experts. @realDonaldTrump during a national emergency can write an executive order that orders local government to open up. The reason is simple federal law is supreme over state laws #COVID19 #FireFauci #ReopenNC #ReopenAmericaNow 1/2,stay at home orders,AGAINST,neg
@SharnelleVella The story that covid-19 is an unprecedentedly dangerous virus requiring unprecedentedly damaging measures is a lie. #endthelockdown,stay at home orders,AGAINST,neg
"@EndUKLockdown1 Exactly, the inevitable new ""cases"" that are revealed will be used against us to lockdown even more cities and remove even more of our rights. PLEASE people, WAKE THE FUCK UP! @DailyMailUK #endthelockdown",stay at home orders,AGAINST,neg
@IngrahamAngle No more stimulus bills reopen America let people go back to work. #ReOpenAmerica,stay at home orders,AGAINST,neg
America!....  The propagandist trolls and articles are at an all new level of insanity.  I SAID this would happen prior to the election.  These people would destroy America to get what they want.    Are we gonna dance...or are we gonna FIGHT?    #COVID19  #OPENAMERICANOW,stay at home orders,AGAINST,neg
@KyleKashuv It’s completely outrageous. Enough of these Democrat tyrannical dictators. #OPENAMERICANOW,stay at home orders,AGAINST,neg
"Wear a mask in a shop, but dont bother if u want to demonstrate or party en mass in a street. Our 'State' has just put another knife into our fragile/dying retail sector &amp; their inconsistencies are killing our economy #COVID19 #confusion #killingoureconomy #endthelockdown",stay at home orders,AGAINST,neg
@RonDeSantisFL You're not very smart are you? You politicised coronavirus at the expense of American lives. Closing up businesses again are you? You're not very smart.  A word is enough for the wise. #coronavirus #StaySafeStayHome,stay at home orders,AGAINST,neg
@JayInslee let these kids go back to work. They’re obviously very bored. #seattleprotests #endthelockdown,stay at home orders,AGAINST,other
#walgreens #BedBathandBeyond all slated for store closures. I knew many corporations would not survive these virus closings. #OPENAMERICANOW,stay at home orders,AGAINST,neg
Someone please remind me why a virus with 90%+ survival rate is still causing lockdowns?  #Covid_19 #endthelockdown,stay at home orders,AGAINST,neg
"@IngrahamAngle @IngrahamAngle that's the stuff my parents taught me. Eventually we'll all be exposed, like we are at to the flu and other germs.  Yet only 40% of us even get vaccinated for the flu.  I still see people in public not washing their hands! #OPENAMERICANOW",stay at home orders,AGAINST,neg
@KaceyonFox7 @2LarryJohnson7 Let's challenge all business owners across our beautiful country to open their business on Independence Day. What better way to celebrate our FREEDOM! RT #IndependenceDay #Freedom #OPENAMERICANOW,stay at home orders,AGAINST,pos
"The curve is flattening  Imagine had you Warren &amp; health dept not said it's no big deal-hop on the train-celebrate Chinese new year, etc?  Imagine had you not taken forever to make a decision  Supermkts have been open-it's time to reopen #NY  #coronavirus #ReopenAmericaNow",stay at home orders,AGAINST,neg
@MattHancock @andrealeadsom No thanks. #novaccine #nomasks #endsocialdistancing #endthelockdown,stay at home orders,AGAINST,neg
I hate the fact I can’t take my daughter out and live a normal childhood 💔 Hopefully COVID goes away! #StayAtHomeSaveLives,stay at home orders,AGAINST,other
@JosephJFlynn1 Absolutely. I'm sure someone who does this sort of thing can go back and count how many times @realDonaldTrump raised this and how many times Fauci dismissed it and how many scathing stories MSM had on it. @IngrahamAngle was on top of this from start. #OPENAMERICANOW,stay at home orders,AGAINST,other
"450,000 people are dead per year in the United States alone due to cigarette use.   Where's big government?   Why am I allowed to smoke, but not allowed to fully run a business?   Take off the handcuffs.   @GovMikeDeWine @realDonaldTrump #OPENAMERICANOW",stay at home orders,AGAINST,neg
Where was the opposition to wearing masks in @BBCNewsnight ? A Tory lord and a  Labour MP both supporting to yet more restrictions on our liberty in the name of public safety #endthelockdown,stay at home orders,AGAINST,neg
"@MattHancock @NHSX Please stop wasting more of our money. The lockdown should have been lifted as soon as the NHS had capacity, instead thousands have missed urgent referrals and treatments for cancer and other illnesses. #endthelockdown",stay at home orders,AGAINST,neg
@d_mos77 @SteveBakerHW @tradegovuk @trussliz @Tussell_UK I think ‘basic due diligenceleft the room a long time ago before it could be applied to the Imperial virus model that was used to imprison the entire country! #endthelockdown,stay at home orders,AGAINST,neg
@ShawnShafai @nsarwark @chrismartenson So Closing schools Social distancing Masks Plexiglass at the Grover Locking down business Stay home stay safe  Didn't work  #OPENAMERICANOW,stay at home orders,AGAINST,neg
"There are normally around 280k deaths/yr in Canada.  Of those usually 8000 or so are from flu/pneumonia. As of today 8773 have died from or ""with"" Covid-19. How many have died of ""regular"" flu? How many EXTRA will die from lack of care/diagnosis due to lockdown?  #endthelockdown",stay at home orders,AGAINST,neg
"... can’t differentiate from actual live virus, so the test is flawed, but Inslee is using this data to keep his emergency powers to keep our State closed. Please go online and see the data for yourself. #Unite #Fight #Vote #OPENAMERICANOW",stay at home orders,AGAINST,neg
"@AlexMarlow @BreitbartNews Idiots.. Wake up America now, communists are trying to take over our country.  #OPENAMERICANOW",stay at home orders,AGAINST,neg
"In my country we have really mentally deficient gangs known as democrats and republicans. Those in charge of each gang dictate everything to the rest. Most of the rest are clueless about anything, and follow along.  #fakevirus #coronavirushoax #covidiots #endthelockdown",stay at home orders,AGAINST,neg
"@AlexBerenson @MarcDamon1 Yeah because the first lockdown really solved it, right?!? These people are just insane! #OPENAMERICANOW",stay at home orders,AGAINST,neg
"@realDonaldTrump Thank you, Mr. President.  Mortality rate of 0.09 for those under 65 is not worthy of a shutdown and the schools should reopen with no restrictions. #OPENAMERICANOW",stay at home orders,AGAINST,pos
Why is our economy being torched for a virus that has a survival rate of 99.98 %   WHY ! WHY !   where is the perspective ?   this is complete lunacy   WAKE UP EVERYBODY PLEASE !!  #NoMasks #COVID19  #endthelockdown,stay at home orders,AGAINST,neg
@GovLarryHogan and all politicians maybe if people didn’t get extra 600 per paycheck their wouldn’t be so much fraud. Are you guys reall that stupid. #reopenmd. #ReOpenAmerica,stay at home orders,AGAINST,neg
@GavinNewsom If you're truly concerned about the spike in hospitalizations why haven't you asked for the floating Navy Hospital to return? Why have the popup hospitals closed?  #FakeNews #endthelockdown,stay at home orders,AGAINST,neg
"2/ We can see from our June 2nd Primary &amp; 3 weeks of early, in person voting, that poll workers did not contract #covid19. It's just an excuse at this point to try and cheat the electorate. #election2020 #newmexico #nmpol #nmgov #savelosalamos #reopennm #endthelockdown",stay at home orders,AGAINST,neg
"This #COVID19 #pandemic response is RIDICULOUS! Stores have u lined up outside &amp; inside close, can’t try clothes on. This is not about logic &amp; safety. Its about cobtrol &amp; seeing how much people will comply with radical change. #endthelockdown",stay at home orders,AGAINST,neg
@Mariners @MarinersPR @GovInslee @MLB you couldn’t have picked a worse person to throw out the home opener first pitch - do the right thing and choose a non-political personality #voteinsleeout #NoMasks #openwa #OPENAMERICANOW,stay at home orders,AGAINST,neg
"@JohnCornyn @thornedella Now's the time to #ReopenAmerica . The #COVID19 models that were used to shut the country down were off by 800%, Democrat governors &amp; mayors are using the shutdown to curtail our rights w/insane exec orders. Enough already. #ReopenAmericaNow cc: @realDonaldTrump @GovRonDeSantis",stay at home orders,AGAINST,neg
@8NewsNow Yet another demonstration of how incompetent @GovSisolak @SteveSisolak is.   Ruin the economy. Throw 25% of Nevadans out of work. Forget to replenish the unemployment fund.   He is in over his head and should resign today.   #RecallSisolak #ReopenNevada #EndTheShutdown,stay at home orders,AGAINST,neg
The silent majority better speak the F up soon. This shit is getting old! I’m over it. I’m sick of the NWO being pushed down our throats. I’m sick of the lies and the tyrannical governors. #VoteRedToSaveAmerica2020 #ArrestBillGates #ArrestSoros #ArrestFauci #OPENAMERICANOW,stay at home orders,AGAINST,neg
@MartinJCooke @EndUKLockdown1 @simondolan Good for you for not caving to this dystopian nightmare and rules that make no sense! #endthelockdown,stay at home orders,AGAINST,neg
@BunnyPeculiar @Telegraph @allisonpearson @AlisonPearson You won’t be able to. Only one virus has ever been eradicated. C19 is here to stay. However; the economic basis for the support you receive from society is being eroded by lockdown. #endthelockdown,stay at home orders,AGAINST,neg
"@CTVVancouver ""Unforseen"" If Covid19 was as deadly as reported then Vancouver's East Van should have been hit hard. You have thousands of homeless/drug users, and they didn't give a shit about social distancing, yet did one of them die? #endthelockdown",stay at home orders,AGAINST,neg
@StephenMcNeil feel free to open up Marijuana Shops other than the liquor store for additional revenue for the Province? Use whatever talent many thought you had when you were voted in. #backtobusiness  #EnoughIsEnough #CorruptionInGovernment #EndTheShutdown,stay at home orders,AGAINST,neg
"@2020Visions3 why don't we have a split. Mon, Wed, Fri for the mask wearers to go to shops (they'd need 3 potentials before they plucked up courage to go out) &amp; Tue, Thur for non mask wearers. Sat &amp; Sun can be free choice days. It would add the insanity of it all #endthelockdown",stay at home orders,AGAINST,other
"@GavinNewsom If the masks are so effective then why are we having a debate on reopening schools and businesses???? One flies in the face of the other, does it not?? #DoubleSpeak #OpenSchools #OPENAMERICANOW",stay at home orders,AGAINST,neg
@MartinBenLee1 Many scientists around the world (who are not being paid to lie) are saying that this is the worlds biggest over-reaction to a virus. But Govts. have taken control of every aspect of life &amp; they are not going to relinquish this power unless we make them. #nomasks #endthelockdown,stay at home orders,AGAINST,neg
"@CyrilRamaphosa @UIFBenefits if a stricter lock down is reinstated. Will the UIF still pay out for this period. June's UIF has yet to pay out. Please think about this, as debt  and desperation is mounting. Criminals are feeling it too and theft is on rise. #endthelockdown",stay at home orders,AGAINST,neg
"@reallouiehuey People need to open up. This is ridiculous. Anyone afraid of the plague, stay the hell home! #OPENAMERICANOW",stay at home orders,AGAINST,neg
@ewarren So now we are suppose to ignore science.  #OpenSchools #OPENAMERICANOW,stay at home orders,AGAINST,neg
"@antiscarcity @ChanelRion Now that the data is being extrapolated, it is estimated that over 25 million people have had the virus.   The survival rate is now around 99.7%.   We need to end this foolishness &amp; #OPENAMERICANOW",stay at home orders,AGAINST,neg
@cathmckenna Business's are fighting to remain solvent &amp; keep their staff employed. Millions out of work.  You don't care about Canadians well being.  I thought we just needed 15 days to slow the crub? #endthelockdown,stay at home orders,AGAINST,neg
Say it with me: Covid CASES are NOT Covid DEATHS!! #StopLivingInFear #Logic #UseYourBrain #Sheeple #OPENAMERICANOW,stay at home orders,AGAINST,neg
@DailyCaller Just open up the damn country and keep your government money!!! #FilthyMoney #endthelockdown,stay at home orders,AGAINST,neg
"@framerate We really need to step up and understand that viruses are nothing new... but this global fear mongering is! Let's grow up and accept that people are going to get sick but a vast majority are going to recover, have antibodies and be fine. Happy National Hot Dog Day! #ReOpenAmerica",stay at home orders,AGAINST,other
In Shrewsbury today. It's shocking and sad how many shops have closed permanently.  Another poor job by our government and a blow to our high street. #endthelockdown,stay at home orders,AGAINST,neg
"if I visited Tescos bearing in mind its inside ,no social distancing ,no masks,no record of visitors  then got home and tested postive for #COVID19 rang them to inform them would they have to shut the store ??   another crazy set of double standards, list goes on  #endthelockdown",stay at home orders,AGAINST,neg
Hear me on this : the ones who work in healthcare are really the ones out here partying rn and they’re were also the ones that told us to stay inside and keep distance like a month ago ... #Hypocrites #COVID19 #StaySafeStayHome,stay at home orders,AGAINST,neg
@BorisJohnson Town centres are inhospitable now &amp; will be worse once masks are compulsory. Pointless as the virus has run its course. #endthelockdown,stay at home orders,AGAINST,neg
How many more small businesses are we going to let go under? We can only go on for so long...... 🇺🇸 #COVID19 #coronavirus #COVID9 #OPENAMERICANOW,stay at home orders,AGAINST,neg
@BCGovNews Dr. Bonnie Henry’s guide for...  sensationalism over science &amp; data economic devastation picking winners &amp; losers sm biz bankruptcies lives destroyed beyond repair anxiety &amp; depression suicide more power to big brother a fascist dream  #EndTheShutdown,stay at home orders,AGAINST,neg
@Reecebcfc1 Spot on. All this for a disease that has a 99.96% survival rate. #NoMasks #endthelockdown,stay at home orders,AGAINST,neg
@RishiSunak @Pret How will it protect jobs if fewer people are going to shops? People are either living in fear or won't go as they don't want to wear a mask. All for a virus with a mortality rate similar to that of flu.  #endthelockdown,stay at home orders,AGAINST,neg
"@Bonfiredesigns If the citizens let it happen, they deserve what they get. Protest this tyranny. What are they going to do? Arrest you all? Fine you? Who is going to enforce this? LE being de-funded?  Inconsistent treatment under the law is b.s. #PROTEST for Independence #OPENAMERICANOW",stay at home orders,AGAINST,neg
Sick and tired of #tyrants!  #freemichigan #RecallWhitmer #maga #OPENAMERICANOW,stay at home orders,AGAINST,neg
as the Furlough scheme starts to change and reality of this mess start to hit home   people starting to think    did as I was told and stayed in   spent all my savings  now I have lost my job / home    and I dont even know anyone who had this killer plague  🤔  #endthelockdown,stay at home orders,AGAINST,neg
"@garethicke In last week, 2 of my family have been made redundant and 1 has attempted suicide. #endthelockdownuk #EndTheNightmare #endthelockdown",stay at home orders,AGAINST,neg
@Jeremy_Hunt Not going to be a second wave if it's been here since midway through 2019 pal.   When are the Great British public going to realize that and demand their rights back?  #endthelockdown,stay at home orders,AGAINST,neg
"@badlifecutie @AlexoSandi @JoeySalads @usacitizens1776 @GovSisolak I did not create the meme, but, I like the analogy, not so much that image. I am DEEPLY disturbed by so much overreach by the Governors like @GovSisolak . So much of our #ConstitutionalRights being taken. No one questioning ANYTHING. #coronavirus #vegas #ReopenAmericaNow",stay at home orders,AGAINST,neg
"So Sunsplash, a waterpark in California, can be open but we can’t go to school, church, or play sports?!  @GavinNewsom you are in for one burning inferno for eternity.  #OpenCaliforniaNow #OPENAMERICANOW",stay at home orders,AGAINST,neg
"@diana4candor @GavinNewsom When the hell did ""let's pause for 2 weeks"" evolve into 100+ days of absolute idiocracy and ruining our economy?  99.9% of the people who contract #KungFluHoax recover. The media and #FauciIsAFraud have been lying for almost 4 months!!! #OPENAMERICANOW",stay at home orders,AGAINST,neg
"If masks work like the ""experts"" tell us WHY CAN'T WE VISIT AT NURSING HOMES? 🤔😷🤔😷🤔😷🤔😷🤔😷 OR HAVE FUNERALS 😷🤔😷🤔😷🤔😷🤔😷🤔 OR CHURCH AT CAPACITY  🤔😷🤔😷🤔😷🤔😷🤔😷 ETC. ETC. ETC. #OPENAMERICANOW",stay at home orders,AGAINST,neg
"@BCGovNews This weekend, spread fear by sending more unnecessary, sensational tweets when...  ...there is a 0.0037% chance of dying of coronavirus in British Columbia  ...children aren’t significant vectors for transmission  ...shutdowns do more damage than coronavirus!  #EndTheShutdown",stay at home orders,AGAINST,neg
@cityofhamilton Lmao🤣 What a Joke! I’ve worked everyday all over Southern Ontario. I Never got sick. I dont know anyone who got covid never mind died from it.👎#endthelockdown,stay at home orders,AGAINST,neg
@CoronaDoubter @Dirk_aus_Hessen a virus so DEADLY  that you need mass testing with useless tests to prove it exists🤔  #nomasks #endthelockdown,stay at home orders,AGAINST,neg
I don’t think the pubs need to be open. I don’t think the gyms need to be open. I don’t think sunbeds need to be open. And I don’t think hairdressers need to be open. but I’m turning 40 soon &amp; my hairline is needing attention. I could however do it myself... #StayAtHomeSaveLives,stay at home orders,AGAINST,pos
"We cannot go on like this! I cannot go on like this! It is not living! What happened to America, Land of the Free? #HR836 #REOPENPA #REOPENERIE #ReOpenAmerica",stay at home orders,AGAINST,neg
"@RepSwalwell #FauciTheFraud wears a mask when cameras are rolling &amp; takes it off when he thinks they’re not; #LyinBiden offered him a role in admin; Dems only wear masks on camera right Nance @SpeakerPelosi 🙄Masks aren’t good, now they are. Give US a break!!! #OPENAMERICANOW",stay at home orders,AGAINST,neg
"@Liz_Cheney #NoMasks needed by ""real"" men... we have NO fear... your lies ain't working... #OPENAMERICANOW",stay at home orders,AGAINST,neg
"20,000 people have died from Covid-19 half of which are from one liberal city NYC.  So why shut down 50 states for a virus that hasn’t even killed 61K like the FLU.  @realDonaldTrump #COVID__19 #EasterSunday #ReopenAmericaNow @mitchellvii @RealJamesWoods @dbongino @DineshDSouza",stay at home orders,AGAINST,neg
@MarkReardonKMOX Exactly!  More testing equals more cases. The media fear porn is off the charts.   The correct measure is hospitalizations &amp; death rate which are way down from the peak.  Most people who get covid19 have little to no symptoms.   We need to stop the inasankty &amp; #OPENAMERICANOW,stay at home orders,AGAINST,other
Said it before and will say it again   The government strategy on #COVID9   Is like trying to kill a fly in your living room by burning down the whole house 🤔  #NoMasks  #endthelockdown,stay at home orders,AGAINST,neg
@ErinGoKirk @howardr0613 @AshleyRParker @PhilipRucker @realDonaldTrump Stoopid people. Kids not adults have zero deaths due to covid. The 14 that supposedly died from it (like the adults) had underlying health conditions ALREADY. #OPENAMERICANOW,stay at home orders,AGAINST,neg
"@drdavidsamadi What are the odds this changes completely on November 4, 2020? #COVID19 #panicporn #covidscare #OPENAMERICANOW",stay at home orders,AGAINST,neg
"@no_phux All the Essential workers have been keeping things going since the lockdown, Teachers: Time to do your part and get the kids back in school with no conditions, kids do not die from COVID, Wear a mask if you choose to, otherwise get back to work and teach the kids!  #ReOpenAmerica",stay at home orders,AGAINST,other
"The fact that so many people are completely fine with the government &amp; your employers telling you exactly what you can/can't do, what you wear, where you go is mind boggling. America is no longer  Land of the Free #ReOpenAmerica",stay at home orders,AGAINST,neg
"@SarahTa71922357 @mgalvers @gmpolice Yeah, just open pubs &amp; clubs as it was before. #endthelockdown",stay at home orders,AGAINST,neg
@SenWarren Democrats need to stop inflating the numbers just to keep this #Plandemic going and scaring Americans!  The Chinese virus has over a 99% survival rate!  #OPENAMERICANOW,stay at home orders,AGAINST,neg
@RichardGrenell @FoxNewsSunday @realDonaldTrump needs to have a conversation with this guy. You can't open schools until you open the country back up as well. Govenors like @GavinNewsom are ruining lives.  #ReopenAmericaNow,stay at home orders,AGAINST,neg
"Why are we allowing politicians to dictate how we live?  They decide where and when we can go, if our children can go to school,  if we can play a sport or go to church and even how we vote.  Have we lost our minds?  This needs to end.   #freedom #endthelockdown",stay at home orders,AGAINST,neg
"@pwafork @LADowd Here in Ontario, population 13 million, we're averaging fewer than 130 cases per day, with ~10 deaths per day (that's people who died *with* COVID, not necessarily from it).  Recoveries are outpacing new cases.  #endthelockdown",stay at home orders,AGAINST,pos
@mamabird_31 @JordanSchachtel @ThorOdinson543 YES &amp; More testing equals more cases. Most new cases have little or no symptoms.   Number of cases is a joke.   The only measure that matters is number of deaths.   New data from the CDC states the Survival rate is now 99.7%   #OPENAMERICANOW,stay at home orders,AGAINST,neg
"From his LTC and they weren't happy about providing it. He had an outdoor, no contact visit with other family this weekend but we were told they wouldn't force quarantine after said visits anymore. This is straight up abuse. Elder abuse, abuse of power. #endthelockdown",stay at home orders,AGAINST,neg
"@Mangold_Lenett @JaneJetson2020 If this is ok, everything is ok. Open. Up. Everything. #OpenOurSchools #OPENAMERICANOW",stay at home orders,AGAINST,neg
"Ponder this, nearly everyone opining for shutdowns &amp; school closings either still has a job or is still getting paid!🤔🤨 #EndTheNightmare #endthelockdown",stay at home orders,AGAINST,neg
Big thanks to @10DowningStreet   My daughter was subject to an over-reactive mother today who saw it fit to drag her daughter away from mine because she didn’t have a mask on. She’s 9. Hope you’re proud of what you’re doing to society. I hope you all b*** in hell! #endthelockdown,stay at home orders,AGAINST,neg
@jsolomonReports The death rate has PLUMMETED!!! The positive cases are up because we are TESTING more than ANY OTHER NATION!  Shutting down the economy for a virus that is now UNDER 1% in its fatality rate is totally ABSURD!  #OPENAMERICANOW,stay at home orders,AGAINST,neg
".@realDonaldTrump as planned, we flattened the Covid-19 curve long ago, mission complete!  Now, every business in America should be allowed to legally open and run their businesses as they see fit.  The government should not have a say in this—this is America!  #OPENAMERICANOW",stay at home orders,AGAINST,pos
@TXMagaMan Don't let them have the satisfaction of creating division and racial tension that does not exist in this country. It is a distraction to keep us from fighting for our freedom. #endthelockdown #ReOpenAmerica,stay at home orders,AGAINST,neg
"@EWErickson Really? Got some links to this phantom science on mask? Plenty of ""science"" from the likes of the CDC, WHO, CIDRAP, NEJM, AAPS, and others that suggest otherwise.  Maybe it's you that cherry picks to justify your beliefs. #coronavirus #covid #covid19 #nomasks #endthelockdown",stay at home orders,AGAINST,neg
very few Coronavirus patients and they ARE NOT intubating in the hallways. We need to help shut this baloney #fearmongering down. We don't need press conferences with #fakeFauci flip-flopping and contradicting. It is time to step up and out. #OPENAMERICANOW,stay at home orders,AGAINST,neg
"@Richard_Spoor @Time2Coach We are 25th in the world on population size and 8th on virus infections. @GovernmentZA @CyrilRamaphosa @DrZweliMkhize you do not have a clue what impact this lockdown, which is not working, have on the future of South Africans. #endthelockdown",stay at home orders,AGAINST,neg
Went to Macdonalds for take away = mask on  changed mind and ate in = mask off  next door to buy newspaper = mask on  into pub to read it = mask off  makes perfect sense 🤔  wake up everybody !!!!  #nomasks #COVID19   #endthelockdown,stay at home orders,AGAINST,neg
"@MattRooneyNJ DATELINE MONDAY AUG 3, 2020. Today the Official Groundhog of New Jersey, “Punxsutawney PhilMurphy, popped his head out of the Gov’s Mansion, looked out, sniffed the air and twitched his whiskers, and proclaimed, “Six more weeks of quarantine!#govmurphy #endthelockdown",stay at home orders,AGAINST,neg
"@bonglez We cannot go back to hardlockdown, more businesses will close forever #endthelockdown",stay at home orders,AGAINST,neg
"@realDonaldTrump Good morning, Mr. President! Come back to NH very soon!! 🇺🇸  We’re waiting on you. #OPENAMERICANOW",stay at home orders,NONE,pos
🎶▶Pary for a key @1future    On #trendmuzikblast @Djitchyfingazz #spinning🔂 LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO #StaySafeStayHome,stay at home orders,NONE,other
@mjrowland68 NSW needs to #LockdownNow,stay at home orders,NONE,other
@byesabreena @byeayeshaa Happy Birthday Sabreena ❤Wish you have a good day though it's Corona out😷.. #happybirthdaysabreena  #StaySafeStayHome,stay at home orders,NONE,pos
🎶▶Top of your matter @wizkidayo  On #Totorimuzik @Djitchyfingazz #spinning🔂 LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO #StaySafeStayHome,stay at home orders,NONE,other
@iam_johnw What’s with you’all never learning the lesson of jumping to conclusions. The dog pile thing is really ugly. You might want to work on that. This is just the beginning of folks losing it. We best have some empathy for the tragic back story we know nothing about 🤦‍♀#ReOpenAmerica,stay at home orders,NONE,neg
@djcalworldwide #Thankx yall! Hope ur all #SaferAtHome,stay at home orders,NONE,pos
🎶▶Holy grail @Kid_Ink   On #trendmuzikblast @Djitchyfingazz #spinning🔂 LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO #StaySafeStayHome,stay at home orders,NONE,other
🎶▶️Dey alright @IamVenox   On #Totorimuzik @Djitchyfingazz #spinning🔂 LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO #StaySafeStayHome,stay at home orders,NONE,other
🎶▶Skank and rave @KingBeenieMan #dingdong  On #BREAKETIMESHOW @Archchildify @Djitchyfingazz #spinning🔂 LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO #StaySafeStayHome,stay at home orders,NONE,other
Trump actually doesn't have the power to cut funding to schools . Just another on of those fun facts one would learn in the fourth year of their term .   #RestInPeace  #ReOpenAmerica,stay at home orders,NONE,neg
🎶▶Ginger me @heisrema On #BREAKETIMESHOW @Archchildify @Djitchyfingazz #spinning🔂 LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO #StaySafeStayHome,stay at home orders,NONE,other
@GovAbbott You’re falling for the trap that democrats &amp; the media are laying.   Stop pretening that you are open. Be bold &amp; #OPENAMERICANOW,stay at home orders,NONE,neg
🎶▶Somebody @Skiibii @iamkissdaniel  On #TRENDVILLA @fomaliciousbabe @Akpos_carrytalk @Djitchyfingazz #spinning🔂 LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO #StaySafeStayHome,stay at home orders,NONE,other
🎶▶Bahd baddo baddest @falzthebahdguy @davido  On #BREAKETIMESHOW @Archchildify @Djitchyfingazz #spinning🔂 LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO #StaySafeStayHome,stay at home orders,NONE,other
🎶▶️Ibile @lilkeshofficial  On #Totorimuzik @Djitchyfingazz #spinning🔂 LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO #StaySafeStayHome,stay at home orders,NONE,other
"@bayareahausfrau @GavinNewsom He's trying to force @realDonaldTrump into a huge bailout so he can look generous just in time for his reelection campaign in 22, while looking ahead to a #POTUS run in 24. All about him. #RecallGavin2020 #ReopenAmericaNow",stay at home orders,NONE,neg
"Have a great day everyone, today we celebrate #LFCFamily #YNWA #StaySafeStayHome",stay at home orders,NONE,pos
#COVID19  second wave #eastanglia #Council #PeopleDontForget #gov the government  is not doing the #job !!!  #SaferAtHome,stay at home orders,NONE,neg
"@emmaheath94 @57Sapphire @auricules @RandyE93191310 @RandPaul ""Fuck the ppl who've died I guess?"" is the stupidest comment I've seen so far. How many degrees did it take you to come up with that question? #OPENAMERICANOW",stay at home orders,NONE,neg
🎶▶Calling @solidstarisoko   On #trendmuzikblast @Djitchyfingazz #spinning🔂 LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO #StaySafeStayHome,stay at home orders,NONE,other
🎶▶Love riddim remix @Rotimi @akon On #Totorimuzik @Djitchyfingazz #spinning🔂 LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO #StaySafeStayHome,stay at home orders,NONE,other
#cbseresults2020 has been announced students who got good marks congratulations and who don't score good marks don't be sad just think only once a legend said that a single sheet if paper cannot decide urs future #wellwishes to all  Have a birght future #StaySafeStayHome,stay at home orders,NONE,pos
@_DavidUquillas Thanks for following! #WritingCommunity #WearAMask #StayAtHomeSaveLives,stay at home orders,NONE,pos
🎶▶Options @ReekadoBanks @parkerighile On #Totorimuzik @Djitchyfingazz #spinning🔂 LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO #StaySafeStayHome,stay at home orders,NONE,other
"@BBCNews if anyone finds the plot please send it back to 10 downing street, London. Please search for it urgently as the current resident is in desperate need of it. Currently destroying the UK economy and the sanity of thousands of people. #endthelockdown",stay at home orders,NONE,neg
@sumalathaA Get well soon amma becouse your health is our wealth. #StaySafeStayHome,stay at home orders,NONE,pos
🎶▶Net worth @emaonigah    On #Totorimuzik @Djitchyfingazz #spinning🔂 LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO #StaySafeStayHome,stay at home orders,NONE,other
@PGA_JohnDaly Best wishes John..what a memory #crookedstick @padraig_h withdrew also.... personal responsibility based on circumstances and family cannot be judged...good on you and Padraig..let's look after eachother #StaySafeStayHome,stay at home orders,NONE,pos
@reasonwillprev2 @LeadSnoozeGuard @adamscrabble From 2019... Suicide is the 2nd leading cause of death in the world for those aged 15-24 years. I have 3 kids in this age group. #OPENAMERICANOW,stay at home orders,NONE,neg
🎶▶God u r too much @timayatimaya   On #TRENDVILLA @fomaliciousbabe @Akpos_carrytalk @Djitchyfingazz #spinning🔂 LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO #StaySafeStayHome,stay at home orders,NONE,other
@Acosta Now you know. Don't go next time. #SaferAtHome,stay at home orders,NONE,neg
